,p60p61,p60p62,p60p63,p61p62,p61p63,p61p64,p61p65,p63p64,p63p67,p64p65,p64p67,p65p67,p61p60,p62p60,p63p60,p62p61,p63p61,p64p61,p65p61,p64p63,p67p63,p65p64,p67p64,p67p65
2050-01-16 10:00:00,0.0,0.0,2.003,0.42752260784805907,0.443273375651589,0.0,0.0,0.0,0.0,0.0,2.207,10.888044393104996,0.6746359415905261,0.0,0.0,0.0,0.0,0.238,1.2841020591906447,5.8126897327758575,2.138,16.039388474491027,0.0,0.0
2050-01-16 11:00:00,0.0,0.0,2.003,0.832,0.456,0.0,0.0,0.0,0.0,0.0,2.207,10.888044393104996,0.0996097302938721,0.5130330796097587,0.0,0.0,0.0,0.0,0.9888942075200648,5.8126897327758575,2.138,15.859042216688032,0.0,0.0
2050-01-16 12:00:00,0.98477984097247,0.0,2.003,0.009537956665792505,0.456,0.0,1.2841020591906447,0.0,0.0,0.0,2.207,10.888044393104996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8126897327758575,2.138,15.853677983264522,0.0,0.0
2050-01-16 13:00:00,0.5184067300865252,0.528930894303516,2.003,0.0,0.456,0.238,0.8319957756236667,0.0,0.0,0.0,2.207,10.888044393104996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8126897327758575,2.138,15.608317222418616,0.0,0.0
2050-01-16 14:00:00,0.8848026782307012,0.5084319878365045,2.003,0.0,0.456,0.238,1.2841020591906447,0.0,0.0,0.0,2.207,10.888044393104996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8126897327758575,2.138,15.563903080646785,0.0,0.0
2050-01-16 15:00:00,1.2397280204562948,0.0,2.003,0.5103562556618653,0.456,0.12463437492322527,1.2841020591906447,0.0,0.0,0.0,2.207,10.888044393104996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8126897327758575,1.1724875150820466,15.624251073898979,0.0,0.0
2050-01-16 16:00:00,0.8860330043861795,0.526262240454147,2.003,0.0,0.456,0.238,1.2841020591906447,0.0,0.0,0.0,0.0,10.246253437572367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.817331954794293,0.0,10.567307816893841,0.0,0.0
2050-01-16 17:00:00,0.883491411801079,0.0,2.003,0.832,0.0,0.0,0.8877528887494395,0.0,0.0,0.0,0.9231663820397387,10.888044393104996,0.0,0.7451404261792312,0.0,0.0,0.0,0.0,0.0,3.9809973826835723,0.0,8.841175451856632,2.207,0.0
2050-01-16 18:00:00,0.0,0.0,2.003,0.832,0.0,0.0,0.0,0.0,0.6830529196121073,0.0,0.0,10.888044393104996,0.38657118388972594,0.3504828518830152,0.2498933847520053,0.0,0.0,0.0,1.2841020591906447,4.185243843511871,0.0,8.488672023511871,2.207,0.0
2050-01-16 19:00:00,0.0,0.0,0.8085654028346997,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.58876555028947,0.22771111477142858,0.0,0.0,0.1962672752769533,0.0,0.0,1.2841020591906447,2.252727235306085,0.0,6.521063275306085,2.207,0.0
2050-01-16 20:00:00,0.32719102552784063,0.0,0.0,0.832,0.037414376167690555,0.238,0.0,0.0,0.0,0.0,0.0,9.389827087861839,0.0,0.0,0.0,0.14063787628293695,0.0,0.0,1.2841020591906447,0.4737987991465061,0.0,4.352650849146506,2.207,0.0
2050-01-16 21:00:00,0.24405788738458498,0.0,0.0,0.832,0.05039671024873252,0.0,0.0,2.388111988862969,0.0,0.0,0.0,7.996876755434206,0.0,0.0,0.0,0.11501206796710428,0.0,0.0,1.2841020591906447,0.0,0.0,1.4729722811370318,2.207,0.0
2050-01-16 22:00:00,0.4686414373832008,0.0,0.0,0.832,0.18120068080125135,0.0,0.0,5.8126897327758575,0.1459716350202669,2.396109292775858,0.0,6.106714577986309,0.0,0.17520198350624167,0.0,0.0,0.0,0.0,1.2841020591906447,0.0,0.0,0.0,2.207,0.0
2050-01-16 23:00:00,0.6478049589706465,0.5635578004557678,1.1834109242802442,0.0,0.0,0.0,0.0,5.8126897327758575,2.138,0.671430282775856,0.0,0.09312132057894296,0.0,0.0,2.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-17 00:00:00,1.0901768520984785,1.3654763920968427,0.0,0.0,0.015249409075526632,0.0,1.2841020591906447,5.8126897327758575,0.40401630069872896,3.2201420827758565,0.0,2.4811975374525796,0.0,0.0,2.003,0.832,0.0,0.0,0.0,0.0,0.0,0.0,2.207,0.0
2050-01-17 01:00:00,1.5228508208093836,0.4763992293705286,0.0,0.0,0.0,0.0,0.9545344595580554,5.8126897327758575,0.9201597075562269,1.2092851627758563,0.0,0.0,0.0,0.0,1.5165861352059635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-17 02:00:00,0.526772057370696,0.42938019950610173,0.0,0.0,0.0,0.0,0.0,5.8126897327758575,1.3699263348570736,1.3177917627758573,0.0,0.0,0.0,0.0,0.5106232945067641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5686920397284774
2050-01-17 03:00:00,1.1840172017952664,1.2277063411349822,0.0,0.0,0.0,0.238,1.2841020591906447,4.628276817427363,1.0600327327009644,2.595139097427361,0.0,0.0,0.0,0.0,1.9489249066650483,0.832,0.0,0.0,0.0,0.0,0.0,0.0,2.207,0.0
2050-01-17 04:00:00,0.9334061242111692,1.2104117174749804,0.0,0.0,0.0,0.0,1.2841020591906447,5.56618996086222,0.32516336027332926,3.1971647708622197,0.0,0.0,0.0,0.0,1.6328239336282941,0.832,0.0,0.0,0.0,0.0,0.0,0.0,2.207,0.0
2050-01-17 05:00:00,1.2894548016820955,1.244849962589916,0.0,0.0,0.048564539625650216,0.238,1.2841020591906447,5.8126897327758575,0.4437293061460812,3.2844614627758553,0.0,0.0,0.0,0.0,2.003,0.832,0.0,0.0,0.0,0.0,0.0,0.0,2.207,0.29644131830038356
2050-01-17 06:00:00,0.48186190045878163,0.4935097578738572,0.0,0.0,0.0,0.0,0.0,5.8126897327758575,1.9026207251045246,2.0996093227758568,0.0,0.0,0.0,0.0,0.4566968307804083,0.0,0.0,0.238,0.0,0.0,0.0,0.0,2.207,0.5846744054499275
2050-01-17 07:00:00,0.6186996047743178,1.3797941978738573,0.0,0.0,0.0,0.0,0.5852470626428753,5.8126897327758575,0.0,0.0,0.0,0.0,0.0,0.0,1.4853403413228614,0.832,0.0,0.0,0.0,0.0,0.0,0.2119921972241423,0.0,0.25152548034540345
2050-01-17 08:00:00,1.245399432505566,0.9328911433350433,0.0,0.0,0.0,0.0,0.4489180713232128,0.0,0.0,0.0,0.0,4.609359814353191,0.0,0.0,2.003,0.0,0.0,0.0,0.0,5.8126897327758575,0.0,11.803508707653439,0.0,0.0
2050-01-17 09:00:00,0.0,0.9014211820069634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.207,10.888044393104996,0.4640052015377405,0.0,0.4019231584056552,0.0,0.0,0.238,1.2841020591906447,5.8126897327758575,2.138,16.062051018130525,0.0,0.0
2050-01-17 10:00:00,0.0,0.8664900559510452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.207,10.888044393104996,0.6809033956945678,0.0,0.4168979989356214,0.0,0.0,0.238,1.2841020591906447,5.8126897327758575,2.138,16.16926350253299,0.0,0.0
2050-01-17 11:00:00,0.0,0.8194024456080089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.207,10.888044393104996,0.8642082867569806,0.0,0.2521798642770704,0.0,0.0,0.238,1.2841020591906447,5.8126897327758575,2.138,16.222036334661006,0.0,0.0
2050-01-17 12:00:00,0.0,0.7749066208450662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.207,10.888044393104996,0.9736701191914573,0.0,0.10365717438154243,0.0,0.0,0.238,1.2841020591906447,5.8126897327758575,2.138,16.223638257519095,0.0,0.0
2050-01-17 13:00:00,0.0,0.7468598368495446,0.0,0.0,0.005609775868941069,0.0,0.0,0.0,0.0,0.0,2.207,10.888044393104996,1.0196608222604076,0.0,0.0,0.0,0.0,0.238,1.2841020591906447,5.8126897327758575,2.138,16.264739775451115,0.0,0.0
2050-01-17 14:00:00,0.0,0.7017630097060179,0.0,0.0,0.15185828343709185,0.0,0.0,0.0,0.0,0.0,2.207,10.888044393104996,0.9095859814431215,0.0,0.0,0.0,0.0,0.238,1.2841020591906447,5.8126897327758575,2.138,16.21926825753373,0.0,0.0
2050-01-17 15:00:00,0.0,0.679393402312078,0.0,0.0,0.16230005215766963,0.0,0.0,0.0,0.0,0.0,2.207,10.888044393104996,0.8549663721278968,0.0,0.0,0.0,0.0,0.238,1.2841020591906447,5.8126897327758575,1.812370073089431,16.19955150163168,0.0,0.0
2050-01-17 16:00:00,0.0,0.6626779209499216,0.0,0.0,0.15210664773160482,0.238,0.0,0.0,0.0,0.0,0.4420817751447359,10.888044393104996,0.8267231121826158,0.0,0.0,0.0,0.0,0.0,1.2841020591906447,4.873028296972434,0.0,9.101599550858872,2.207,0.0
2050-01-17 17:00:00,0.0,0.7126442539170974,0.18442137468195918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.498726405822097,0.6409210839310862,0.0,0.0,0.0,0.0,0.238,1.2841020591906447,3.2699445163829224,0.0,9.915317185426705,0.0,0.0
2050-01-17 18:00:00,0.0,0.8779583093061472,0.0,0.0,0.456,0.0,0.0,0.0,0.0,0.0,0.0,8.461721643394467,0.049895259694602956,0.0,0.3877321644256691,0.832,0.0,0.0,0.0,2.7248909638810215,0.0,9.60808742388102,0.0,0.0
2050-01-17 19:00:00,0.3064840007805559,0.019279019074017745,0.0,0.0,0.456,0.0,0.0,0.0,0.0,0.0,0.0,7.593542480966835,0.0,0.0,0.6332175384173124,0.0,0.0,0.0,1.2841020591906447,0.9239411241956608,0.0,7.823471804195661,0.0,0.0
2050-01-17 20:00:00,0.3359275407363142,0.0,0.0,0.832,0.12016316331362181,0.0,0.0,0.0,1.3069657634066922,0.0,0.0,7.419023955132509,0.0,0.612199148168494,0.0,0.0,0.456,0.0,1.2841020591906447,0.0,0.0,4.617785379999999,2.207,0.0
2050-01-17 21:00:00,0.6666084355906707,0.6631213388785424,0.0,0.0,0.0,0.0,0.4175263398135367,5.8126897327758575,0.0,0.0,0.0,7.312834196111569,0.0,0.0,0.7937995591221432,0.0,0.0,0.0,0.0,0.0,2.138,0.7766241172241424,0.0,0.0
2050-01-17 22:00:00,0.765313768599484,0.0,0.0,0.0,0.0,0.0,0.6370656889941206,4.898898109876232,2.138,0.9228086498762318,0.0,3.5782850336839402,0.0,0.1700346225513465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.207,0.0
2050-01-17 23:00:00,1.3759652166446548,0.503650483989305,0.0,0.0,0.0,0.0,0.9830484730834776,5.8126897327758575,0.12486215900088471,0.0,1.74763347225542,0.0,0.0,0.0,2.003,0.0,0.456,0.0,0.0,0.0,0.0,1.7411483294795627,0.0,0.0
2050-05-07 00:00:00,0.0,0.5242895701798299,1.585273561515664,0.0,0.0,0.0,0.0,5.8126897327758575,2.138,2.260949282775858,0.0,2.7053986289928007,0.527262834714048,0.0,0.0,0.0,0.456,0.238,0.0,0.0,0.0,0.0,2.207,0.0
2050-05-07 01:00:00,0.49923219840339206,1.345339956415779,0.0,0.0,0.0,0.0,1.006563943021913,5.3364255176408655,2.138,1.6135657579862688,0.0,0.0,0.0,0.0,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,1.4941031603454036,0.0
2050-05-07 02:00:00,1.552126583091849,0.4981019768516807,0.0,0.0,0.0,0.0,1.1536678940537362,5.8126897327758575,1.1006687731754399,0.0,0.8019006727758571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7371186462967003
2050-05-07 03:00:00,1.9124895724381175,0.4813534041333155,0.0,0.0,0.420703611407645,0.238,1.2841020591906447,5.117888707342813,2.138,0.0,0.4887580473428139,0.0,0.0,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.0,0.0,0.0,2.794699117688215
2050-05-07 04:00:00,1.0522622850487684,1.3078239587781928,0.0,0.0,0.17017336693988105,0.0,1.2841020591906447,5.8126897327758575,1.7943421376850397,1.7414208914680975,0.0,0.0,0.0,0.0,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.7593826086922404,0.0
2050-05-07 05:00:00,1.1605699938814436,1.306441489820548,0.0,0.0,0.04549920241363581,0.238,1.2841020591906447,5.8126897327758575,1.672441808573466,3.077107381694728,0.3294675110811296,0.0,0.0,0.0,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,2.207,0.0
2050-05-07 06:00:00,0.6250098756266056,1.3065265399509292,0.48714713666826914,0.0,0.0,0.0,1.2841020591906447,5.8126897327758575,1.8116738228938694,2.625393820529151,0.27064629676072904,0.0,0.0,0.0,0.0,0.832,0.0,0.238,0.0,0.0,0.0,0.0,2.207,0.0
2050-05-07 07:00:00,1.4972171967240617,0.0,2.003,0.832,0.0,0.238,0.0,2.240404647582028,0.0,0.0,0.0,4.054197308992798,0.0,0.3104760302881151,0.9920922790139926,0.0,0.0,0.0,0.0,0.0,0.0,2.211507772100097,2.207,0.0
2050-05-07 08:00:00,0.0,0.9372066169979006,0.8257942549974032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.153816921905019,0.6028960739497657,0.0,0.0,0.0,0.0,0.0,1.2841020591906447,5.8126897327758575,0.0,13.047713905789465,0.0,0.0
2050-05-07 09:00:00,0.0,0.0,1.9822312954655064,0.7917404518876253,0.0,0.0,0.0,0.0,0.16380112485526688,0.0,2.207,10.888044393104996,0.45136087809766623,0.0,0.0,0.0,0.0,0.238,1.2841020591906447,5.8126897327758575,2.138,15.831428403058524,0.0,0.0
2050-05-07 10:00:00,0.0,0.0,2.003,0.7734870550326951,0.12884132659760827,0.0,0.0,0.0,0.04011656242763362,0.0,2.207,10.888044393104996,0.48943046042743643,0.0,0.0,0.0,0.0,0.238,1.2841020591906447,5.8126897327758575,2.138,16.16973868324601,0.0,0.0
2050-05-07 11:00:00,0.0,0.0,2.003,0.7668616145566628,0.2218099723054624,0.0,0.0,0.0,0.0,0.0,2.207,10.888044393104996,0.5672395568966682,0.0,0.0,0.0,0.0,0.238,1.2841020591906447,5.8126897327758575,2.138,16.54587821271183,0.0,0.0
2050-05-07 12:00:00,0.0,0.0,2.003,0.7816035053305005,0.343274965854948,0.0,0.0,0.0,0.0,0.0,2.207,10.888044393104996,0.5531407708716229,0.0,0.0,0.0,0.0,0.238,1.2841020591906447,5.8126897327758575,1.602310375144734,16.92891434005086,0.0,0.0
2050-05-07 13:00:00,0.0,0.0,2.003,0.8130194605253886,0.456,0.0,0.0,0.0,0.331577362427633,0.0,2.207,10.888044393104996,0.45731038362457865,0.0,0.0,0.0,0.0,0.238,1.2841020591906447,5.8126897327758575,2.138,17.236414318187826,0.0,0.0
2050-05-07 14:00:00,0.0,0.8567855535569693,2.003,0.0,0.456,0.0,0.0,0.0,0.0,0.0,2.207,10.888044393104996,0.8077855059692485,0.0,0.0,0.0,0.0,0.17812166342131164,0.9318650444789383,5.8126897327758575,2.138,17.430355404950177,0.0,0.0
2050-05-07 15:00:00,0.0,0.05736946959000844,2.003,0.832,0.456,0.01493450250905326,0.0,0.0,0.0,0.0,2.207,10.888044393104996,0.05097921646484993,0.0,0.0,0.0,0.0,0.0,1.2841020591906447,5.8126897327758575,2.138,17.430355404950177,0.0,0.0
2050-05-07 16:00:00,1.1197986851981319,0.05812934954061892,2.003,0.832,0.0,0.0,0.25069927763995636,0.0,1.5221192375723653,0.0,0.0,10.888044393104996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44324262040164,0.0,11.737498129009735,2.207,0.0
2050-05-07 17:00:00,0.8226618892612874,0.8706298878829082,1.8440170171630115,0.0,0.0,0.0,0.6274035296273919,0.0,0.0,0.0,0.0,8.92041666824973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.629093012896712,0.0,0.0
2050-05-07 18:00:00,1.6426796544381652,0.8356904906437773,1.1829862479287536,0.0,0.0,0.0,1.2841020591906447,0.1844585512712813,0.0,0.0,0.0,7.373645305822097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.17692533302967,0.0,0.0
2050-05-07 19:00:00,1.0112846727742604,0.8811885812075257,1.4042683349512781,0.0,0.456,0.0,0.0,0.0,0.0,0.0,0.0,8.904579968992799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.138,7.300509170000001,0.0,0.0
2050-05-07 20:00:00,1.3587635514770908,0.0006908225496322668,1.4598136973295945,0.832,0.0,0.0,0.0,1.3160596590314002,0.0,0.0,0.0,4.953321779654596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.757910860968599,0.0,0.0
2050-05-07 21:00:00,1.1911047486868802,0.0,1.2112507080675998,0.7218656106077936,0.0,0.0,0.0,2.736201238435254,0.0,0.0,0.0,4.993053238992801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.521183191309336,0.0,0.0
2050-05-07 22:00:00,0.6195566088171864,0.0,1.2279300418406933,0.6324077163641869,0.0,0.0,0.0,4.684649640617874,0.0,0.0,0.0,3.4704339789927987,0.0,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.0,2.5641535729426757,0.0,0.0
2050-05-07 23:00:00,0.6309515144968112,0.0,0.690867025393153,0.6171200881845582,0.0,0.0,1.2841020591906447,3.6908891458362874,2.138,0.0,0.13389945899279954,0.0,0.0,0.0,0.0,0.0,0.456,0.0,1.2841020591906447,0.0,0.0,3.373184923846555,0.0,0.0
2050-05-08 00:00:00,0.20014299161869475,0.0,0.776736657732445,0.6057107316335776,0.0,0.0,0.3683626504408348,5.0557579100000005,0.0,0.0,0.0,1.5573540789928,0.0,0.0,0.0,0.0,0.0,0.0,1.2841020591906447,0.0,0.0,0.0,0.0,0.0
2050-05-08 01:00:00,0.057835202884114034,0.0,0.7268071326005472,0.5813059548237831,0.0,0.238,0.0,5.505416355443003,2.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2841020591906447,0.0,0.0,0.8329382143015849,0.0,1.0460069910072018
2050-05-08 02:00:00,1.0558367299337563,0.0,0.0,0.5481942227641939,0.0,0.0,0.0,4.531159173206573,0.0,0.0,0.8376435489927996,0.0,0.0,0.0,0.3209995514159806,0.0,0.0,0.0,0.0,0.0,0.0,1.0521128057862263,0.0,0.0
2050-05-08 03:00:00,0.8837344794033339,0.0,0.0,0.5319058460377075,0.0,0.0,1.1394119839163035,4.363626271443303,2.138,0.0,0.9038454689927988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2841020591906447,0.0,2.138,1.3143688775494962,0.0,0.0
2050-05-08 04:00:00,1.1185913121669608,0.0,0.053661049892468116,0.5682906899360392,0.0,0.0,1.2841020591906447,3.5344887382429553,1.5338492489927997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2841020591906447,0.0,0.0,1.5111489017570445,0.0,0.0
2050-05-08 05:00:00,1.2731580775551827,0.0,0.2812902104173247,0.6515556022686463,0.0,0.0,1.2841020591906447,4.09075039285641,1.414618719654598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2841020591906447,0.0,0.0,3.179454426888179,0.0,0.0
2050-05-08 06:00:00,0.6748093722160288,0.0,1.2477470905659223,0.6574023873529901,0.0,0.0,0.0,5.8126897327758575,0.0,0.5551947947409186,0.0,5.3604007089928,0.0,0.0,0.0,0.0,0.0,0.0,0.5603627158709488,0.0,0.0,0.0,2.207,0.0
2050-05-08 07:00:00,1.1492953713860623,0.0,0.9041993914981954,0.660039593971074,0.0,0.0,1.2841020591906447,0.0,0.0,0.0,0.0,5.9694546089928,0.0,0.0,0.0,0.0,0.0,0.0,1.2841020591906447,1.2320535091506786,0.0,6.7487525611997,2.207,0.0
2050-05-08 08:00:00,0.0,0.87422020641465,1.2970473421534567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.207,10.888044393104996,1.0646357288651411,0.0,0.0,0.0,0.0,0.238,1.2841020591906447,5.8126897327758575,2.138,16.359653805793986,0.0,0.0
2050-05-08 09:00:00,0.0,0.0,1.949158895238961,0.7830958934486962,0.0,0.0,0.0,0.0,0.0,0.0,2.207,10.888044393104996,0.6338333991797882,0.0,0.0,0.0,0.0,0.238,1.2841020591906447,5.8126897327758575,2.041110762427633,16.793236952637145,0.0,0.0
2050-05-08 10:00:00,0.0,0.0007273216254736758,1.812763910065251,0.832,0.0,0.0,0.0,0.0,0.0,0.0,2.207,10.888044393104996,0.5921336545352195,0.0,0.0,0.0,0.0,0.238,1.2841020591906447,5.8126897327758575,1.9890912248552652,17.208720696259444,0.0,0.0
2050-05-08 11:00:00,0.0,0.060193861842024576,1.541711315954179,0.832,0.0,0.0,0.0,0.0,0.0,0.0,2.207,10.888044393104996,0.5693728315073705,0.0,0.0,0.0,0.0,0.238,1.2841020591906447,5.637050007380125,1.9801753872828973,17.430355404950177,0.0,0.0
2050-05-08 12:00:00,0.0,0.10752957265980023,1.1210948218249164,0.832,0.456,0.0,0.0,0.0,0.0,0.0,2.207,10.888044393104996,0.5332323463917923,0.0,0.0,0.0,0.456,0.238,1.2841020591906447,5.2064883509176205,1.8957868497105315,17.430355404950177,0.0,0.0
2050-05-08 13:00:00,0.0,0.14457846264393925,1.152479839646575,0.832,0.0,0.0,0.0,0.0,0.0713951878618353,0.0,2.207,10.888044393104996,0.9397186996146851,0.0,0.0,0.0,0.456,0.238,1.2841020591906447,4.887117381286714,2.138,17.430355404950177,0.0,0.0
2050-05-08 14:00:00,0.0,0.14121097481688638,1.0306897636510972,0.832,0.0,0.0,0.0,0.0,0.0,0.0,1.8407144254342,10.888044393104996,0.893891001501135,0.0,0.0,0.0,0.456,0.238,1.2841020591906447,5.046324665204981,2.138,17.430355404950177,0.0,0.0
2050-05-08 15:00:00,0.0,0.9593730643585975,0.0,0.0,0.0,0.0,0.19359781523984598,0.0,0.0,0.0,0.0,10.888044393104996,0.7118691607162199,0.0,0.0,0.0,0.0,0.0,1.2841020591906447,5.8126897327758575,0.07376697345040029,12.23814811015332,2.207,0.0
2050-05-08 16:00:00,0.04068460319088607,0.09501974859054552,0.1556211465132199,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.888044393104996,0.0,0.0,0.0,0.0,0.0,0.0,1.2841020591906447,4.557314746123978,0.5435657734503963,10.784505977199384,2.207,0.0
2050-05-08 17:00:00,0.35032007516815517,0.047185824353504824,0.0,0.832,0.20638262714185823,0.0,0.0,0.0,0.0,0.0,0.0,9.417523719654598,0.0,0.0,0.0,0.0,0.0,0.0,1.2841020591906447,3.4483616529964056,0.0,9.282494302546581,2.207,0.0
2050-05-08 18:00:00,0.9676143643713329,0.8464914323116773,0.8428866776867419,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,7.599474908992801,0.0,0.0,2.003,0.0,0.0,0.0,0.0,3.1170594205724247,0.0,10.536733378790153,0.0,0.0
2050-05-08 19:00:00,1.1238556260437338,0.5854952747554745,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,5.857652519654595,0.0,0.0,0.5695100764042471,0.0,0.0,0.0,0.0,1.8302785288016508,0.0,9.055950758801652,0.0,0.0
2050-05-08 20:00:00,1.2660265959339567,0.7778349998078792,0.0,0.0,0.0,0.0,0.5332981576585827,0.0,0.3013739375860105,0.0,0.0,5.269075991184441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.038035740000001,0.0,0.0
2050-05-08 21:00:00,0.4487389014996708,0.0,1.5952759552295837,0.689013112249275,0.0,0.0,0.0,4.712571500295651,0.0,0.0,0.0,3.3204472396545963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6577606397043487,0.0,0.0
2050-05-08 22:00:00,1.4233617242771393,0.0,1.1611555149906863,0.832,0.0,0.0,1.2841020591906447,5.702773570000001,1.0487709045026008,0.0,0.0,2.010047074490199,0.0,0.21966803457965955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-05-08 23:00:00,1.0508664684340345,0.4319139836027168,2.003,0.0,0.456,0.238,1.2841020591906447,5.8126897327758575,2.138,0.0,0.856705532775857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1082966737830582
