,p60,p61,p62,p63,p64,p65,p67
2050-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0
2050-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0
2050-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0
2050-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0
2050-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0
2050-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0
2050-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0
2050-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0
2050-01-01 08:00:00,16.52120128273964,91.54962215870619,18.926797807216644,3.5726346880197526,8.146276161074638,44.071131829917434,0
2050-01-01 09:00:00,72.79355823993683,320.43661387562753,62.92889267206192,8.426109033823014,16.97129553258419,98.47076040506363,0
2050-01-01 10:00:00,120.56779861450195,473.1874137163162,94.44054365158081,11.824088716506958,22.528825068473814,132.75618515014648,0
2050-01-01 11:00:00,146.76319360733032,563.8918397903442,111.71369254589081,13.678658950328828,25.81614518761635,153.44384449720383,0
2050-01-01 12:00:00,156.31990432739258,597.2368762791157,118.75951588153839,14.184631490707398,26.634094893932343,158.7785680294037,0
2050-01-01 13:00:00,154.47059869766235,583.3170462369919,116.18781387805939,13.752589237689973,25.593074411153793,153.33285009264944,0
2050-01-01 14:00:00,142.23055839538574,533.6799153983593,106.54149055480957,12.405574607849122,22.869338119029997,137.40327340364456,0
2050-01-01 15:00:00,117.89111495018005,448.42340232729913,89.58156108856201,10.084780061244965,18.417544263601304,111.01821603178979,0
2050-01-01 16:00:00,80.0740897655487,321.7800215691328,64.33885395526886,6.481907987594605,11.660705694556237,71.21447961628436,0
2050-01-01 17:00:00,14.363786578178406,96.06193976774811,18.66069920361042,0.5837733745574951,1.1080963488668203,14.772526296228172,0
2050-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0
2050-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0
2050-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0
2050-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0
2050-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0
2050-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0
2050-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0
2050-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0
2050-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0
2050-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0
2050-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0
2050-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0
2050-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0
2050-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0
2050-01-02 08:00:00,16.548681259155273,86.7289569184184,18.16350147128105,3.573856258392334,8.062239998579026,43.741044485569006,0
2050-01-02 09:00:00,70.7448959350586,319.61129154264927,62.777066230773926,8.408025741577148,16.758155685663223,97.33589608073234,0
2050-01-02 10:00:00,119.48216557502747,476.45526299476626,94.78276669979095,11.717300784587861,22.191434293985367,130.88362210988998,0
