,0
Battery Storagep61,7.694330678460541
Hydrogenp61,1.8433928361609144
Battery Storagep62,4.107972439993243
Hydrogenp62,1.3677656387093562
Battery Storagep60,4.155370284188294
Hydrogenp60,1.3302347127594711
Battery Storagep63,19.88045558175896
Hydrogenp63,10.438091621453124
Battery Storagep64,13.346368843805482
Hydrogenp64,7.146096814422655
Battery Storagep65,5.168870146281694
Hydrogenp65,3.311630139094075
Battery Storagep67,3.5989406345725388
Hydrogenp67,3.8597218568965674
