,windlat26.0lon-97.5p65,windlat27.0lon-99.375p65,windlat27.5lon-99.375p65,windlat28.0lon-99.375p65,windlat28.5lon-100.0p65,windlat28.5lon-97.5p65,windlat29.0lon-99.375p65,windlat29.0lon-96.875p65,windlat29.5lon-98.75p65,windlat29.5lon-96.25p65,solarlat26.0lon-97.5p65,solarlat27.0lon-99.375p65,solarlat27.5lon-99.375p65,solarlat28.0lon-99.375p65,solarlat28.5lon-100.0p65,solarlat28.5lon-97.5p65,solarlat29.0lon-99.375p65,solarlat29.0lon-96.875p65,solarlat29.5lon-98.75p65,solarlat29.5lon-96.25p65,windlat29.5lon-103.125p61,windlat30.0lon-103.75p61,windlat30.0lon-101.25p61,windlat30.5lon-103.125p61,windlat30.5lon-100.625p61,windlat31.0lon-105.0p61,windlat31.0lon-102.5p61,windlat31.5lon-105.625p61,windlat31.5lon-100.625p61,windlat32.0lon-104.375p61,windlat32.0lon-99.375p61,windlat32.5lon-100.0p61,solarlat29.5lon-103.125p61,solarlat30.0lon-103.75p61,solarlat30.0lon-101.25p61,solarlat30.5lon-103.125p61,solarlat30.5lon-100.625p61,solarlat31.0lon-105.0p61,solarlat31.0lon-102.5p61,solarlat31.5lon-105.625p61,solarlat31.5lon-100.625p61,solarlat32.0lon-104.375p61,solarlat32.0lon-99.375p61,solarlat32.5lon-100.0p61,windlat30.0lon-98.75p64,windlat30.0lon-96.25p64,windlat30.5lon-98.125p64,windlat31.0lon-100.0p64,solarlat30.0lon-98.75p64,solarlat30.0lon-96.25p64,solarlat30.5lon-98.125p64,solarlat31.0lon-100.0p64,windlat31.0lon-97.5p63,windlat31.5lon-98.125p63,windlat31.5lon-95.625p63,windlat32.0lon-96.875p63,windlat32.5lon-97.5p63,windlat32.5lon-95.0p63,windlat33.0lon-97.5p63,windlat33.5lon-98.75p63,windlat33.5lon-96.25p63,windlat34.0lon-98.125p63,solarlat31.0lon-97.5p63,solarlat31.5lon-98.125p63,solarlat31.5lon-95.625p63,solarlat32.0lon-96.875p63,solarlat32.5lon-97.5p63,solarlat32.5lon-95.0p63,solarlat33.0lon-98.75p63,solarlat33.0lon-96.25p63,solarlat33.5lon-97.5p63,solarlat33.5lon-95.0p63,solarlat34.0lon-98.75p63,windlat31.5lon-103.125p62,windlat32.0lon-101.875p62,windlat32.5lon-102.5p62,solarlat31.5lon-103.125p62,solarlat32.0lon-101.875p62,solarlat32.5lon-102.5p62,windlat33.0lon-100.0p60,windlat33.5lon-101.25p60,windlat34.0lon-100.625p60,windlat34.5lon-100.625p60,solarlat33.5lon-100.0p60,solarlat34.5lon-100.0p60
2050-06-26 02:00:00,0.08427981,0.0,0.037148252,0.1153058,0.34575006,0.030003458,0.3502096,0.04690777,0.22907098,0.085300855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010002049,0.014416574,0.0793446,0.001631366,0.13568842,0.07181226,0.0,0.11014854,0.09076209,0.0,0.0041240933,0.0495209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46007988,0.04576077,0.5782689,0.15837488,0.0,0.0,0.0,0.0,0.5715067,0.589724,0.26592046,0.58756685,0.26272336,0.2533042,0.051894147,0.0025421293,0.19253904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07346414,0.0,0.0,0.0,0.032259326,0.20497905,0.065931134,0.010434974,0.0,0.0
2050-06-26 03:00:00,0.024178505,0.0,0.014358006,0.077663384,0.2675863,0.010992098,0.30007556,0.02907955,0.18707621,0.06197392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06120963,0.0,0.13139449,0.065697044,0.0,0.19700047,0.07708789,0.0,0.0,0.047806095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3456096,0.030118933,0.4670073,0.16982862,0.0,0.0,0.0,0.0,0.4978564,0.5766258,0.24713372,0.51469916,0.17559965,0.1965663,0.08268413,0.0,0.17425986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04381837,0.0,0.0,0.0,0.021666713,0.10489907,0.020549653,0.0,0.0,0.0
2050-06-26 04:00:00,0.0,0.0,0.0,0.048678752,0.21517074,0.0,0.2272486,0.014811498,0.14413626,0.039827976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04796569,0.0,0.121303156,0.07453593,0.0,0.23157993,0.059135757,0.0,0.0,0.051455237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27038577,0.022513818,0.3638049,0.16791448,0.0,0.0,0.0,0.0,0.41476852,0.5566549,0.23597543,0.43684226,0.09335398,0.14864166,0.07466775,0.0,0.13444667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023843605,0.0,0.0,0.0,0.011337845,0.026504256,0.0,0.0,0.0,0.0
2050-06-26 05:00:00,0.0,0.0,0.0,0.025989708,0.18855862,0.0,0.15575615,0.0030491783,0.09972949,0.026881838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005206991,0.03609627,0.0,0.115200505,0.09026002,0.0,0.22085336,0.032853246,0.0,0.0,0.049406134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22961916,0.016966516,0.29672205,0.16187313,0.0,0.0,0.0,0.0,0.34105238,0.50651574,0.22284788,0.3673878,0.05024085,0.13109666,0.055101484,0.0,0.0784761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027938804,0.0,0.014922647,0.0,0.0,0.0,0.001887657,0.0,0.0,0.0,0.0,0.0
2050-06-26 06:00:00,0.0,0.0,0.0,0.008101213,0.1256628,0.0,0.098499715,0.0,0.059007477,0.01750985,0.035572793,0.032334182,0.028824491,0.027267141,0.021238998,0.025980143,0.017204056,0.024673615,0.0148491,0.021856844,0.004896581,0.020563552,0.023217397,0.001389666,0.096124575,0.11196087,0.0,0.19681174,0.016758233,0.0,0.0,0.039227087,0.0047576725,0.0014977361,0.009243572,0.0005132359,0.0056989654,0.0011712168,0.0022015173,0.0,0.0061085913,0.0,0.009159592,0.00847561,0.18609071,0.013483589,0.23193143,0.15407994,0.012950028,0.013812091,0.010285223,0.005453323,0.25327536,0.40278593,0.19085658,0.28488734,0.027191931,0.11327303,0.042825095,0.0,0.03796609,0.0,0.0103007555,0.00973999,0.0145600075,0.012934956,0.014190908,0.020517366,0.014612872,0.017845966,0.019851116,0.033132017,0.01796237,0.01383531,0.0,0.019046627,0.0009714016,0.0025670307,0.00180115,0.0,0.0,0.0,0.0,0.01248235,0.01024832
2050-06-26 07:00:00,0.0,0.0,0.0,0.01395895,0.09776276,0.0,0.068075575,0.0,0.048212126,0.0020988537,0.16209452,0.14934185,0.14264663,0.14112978,0.12682848,0.15863994,0.1306209,0.16370147,0.13279995,0.1607632,0.0009051524,0.026331114,0.0,0.002480777,0.029811705,0.099991575,0.0,0.17046788,0.0,0.0,0.0,0.0260702,0.06889033,0.06292759,0.10229894,0.0654934,0.09914964,0.04695451,0.071566105,0.041698027,0.084899396,0.05891,0.102342896,0.09299455,0.13301988,0.018949628,0.15064304,0.08388249,0.12916103,0.1573949,0.13203815,0.09930267,0.15634467,0.2108276,0.09259988,0.14349969,0.009635173,0.051718082,0.021252345,0.0,0.011264198,0.0,0.13146737,0.11970018,0.152194,0.13195385,0.128778,0.15449056,0.107327156,0.14190114,0.12596297,0.15287977,0.10584472,0.011610983,0.0,0.019263368,0.070482135,0.0735263,0.07085873,0.0,0.0,0.0,0.0,0.09034923,0.08841321
2050-06-26 08:00:00,0.0038672725,0.046731565,0.029751876,0.05059977,0.063856274,0.027602918,0.046819966,0.00545717,0.050669715,0.0,0.34938195,0.34555185,0.33627886,0.33621648,0.32352057,0.3553099,0.32311687,0.35520127,0.32664672,0.3477816,0.0,0.03889636,0.0,0.0,0.0,0.08232007,0.0,0.1533292,0.0,0.0,0.010625774,0.009928736,0.23163736,0.23239397,0.29472283,0.23036775,0.2907324,0.22190538,0.22412477,0.20313402,0.2579055,0.20715144,0.2850463,0.26636884,0.13665819,0.020535246,0.17633535,0.037336476,0.32435316,0.34768325,0.32506174,0.2914797,0.1984265,0.19164762,0.054025207,0.16736038,0.053333398,0.06905854,0.08351413,0.0,0.056357853,0.0,0.32593498,0.31305897,0.34042886,0.3197249,0.31206068,0.34172282,0.28170627,0.32504338,0.30755153,0.33379197,0.2658878,0.00017295504,0.0,0.0032261573,0.24100325,0.23459098,0.23673351,0.0,0.0,0.0,0.018163817,0.23176937,0.22364518
2050-06-26 09:00:00,0.04545785,0.086793855,0.049026795,0.0622487,0.032171752,0.04180851,0.021205937,0.007602204,0.031684335,0.0,0.50066924,0.51248443,0.5030472,0.50426334,0.49021035,0.516611,0.48738042,0.5120756,0.49129853,0.49859196,0.0,0.040848956,0.0,0.017607229,0.0,0.06534393,0.0,0.14277828,0.0,0.0,0.033098225,0.0,0.38636592,0.41760483,0.46513498,0.40768537,0.45601323,0.39542627,0.4042861,0.36792636,0.42700183,0.33906147,0.45293573,0.41420972,0.096843034,0.015082095,0.117953405,0.0085999435,0.49166313,0.50325984,0.49117565,0.45781797,0.12424984,0.15707009,0.021979233,0.13137646,0.109583594,0.050001584,0.13097708,0.0,0.08895408,0.0081988145,0.4898004,0.47807953,0.49401155,0.48087674,0.47846538,0.49701005,0.44692776,0.48755497,0.4746467,0.49635816,0.42123464,0.01610136,0.0,0.016404653,0.4117855,0.40240985,0.40409818,0.0,0.009317885,0.049175914,0.114028275,0.38015324,0.3499661
2050-06-26 10:00:00,0.06926469,0.11720688,0.06141122,0.07655994,0.035150323,0.056352615,0.020541715,0.016260734,0.028219676,0.0,0.595827,0.624155,0.61270094,0.61588407,0.60502124,0.6230246,0.6000715,0.61516774,0.60190654,0.5989647,0.0,0.03484075,0.009294777,0.030740786,0.0,0.05138295,0.017875008,0.0644232,0.003992524,0.0,0.049241576,0.0,0.5058098,0.543125,0.58478,0.532931,0.5717425,0.52233464,0.5352758,0.5136882,0.55612636,0.46168113,0.57136154,0.52944446,0.07018229,0.017547313,0.07470566,0.0,0.6050638,0.6069657,0.6031537,0.5713879,0.07262337,0.08412344,0.017711593,0.0796745,0.1248225,0.033248547,0.14997628,0.023124635,0.12264163,0.046152826,0.60110193,0.5910277,0.5995437,0.59149545,0.59540075,0.60535944,0.56503,0.60116076,0.5926607,0.6056165,0.5342734,0.031961165,0.0,0.031691857,0.53896713,0.52205706,0.5300973,0.0,0.029827738,0.11246536,0.23404147,0.50672084,0.51443243
2050-06-26 11:00:00,0.07897545,0.14460118,0.07277846,0.09611325,0.056243192,0.07278071,0.030656265,0.027921768,0.03392959,0.009625893,0.64645964,0.6868962,0.67560244,0.6814593,0.67196053,0.68279105,0.6681075,0.67378986,0.66950864,0.6582605,0.0,0.032434966,0.019886564,0.03536212,0.0,0.05637021,0.03336374,0.0,0.020287279,0.0032209593,0.059368324,0.0,0.59221786,0.61968875,0.6612069,0.6128872,0.6480254,0.61241925,0.6078762,0.6055415,0.6367627,0.5562402,0.6468679,0.61541647,0.06559919,0.025594242,0.06349518,0.0,0.6746595,0.6672371,0.67179304,0.6423306,0.058086038,0.043111864,0.024078399,0.053211007,0.1305811,0.03559095,0.17096095,0.04974231,0.16292237,0.098512925,0.6686478,0.66017365,0.6640637,0.65951926,0.6686834,0.6714085,0.64139116,0.6711367,0.66507965,0.6737485,0.60616994,0.05366474,0.0,0.041059095,0.6218278,0.61105233,0.61660504,0.0,0.048600785,0.1613619,0.34561607,0.59991467,0.6414454
2050-06-26 12:00:00,0.08245688,0.17726701,0.0865458,0.11912958,0.07918581,0.09590957,0.05078118,0.04918649,0.053638544,0.032465335,0.6589952,0.7101342,0.6888572,0.6868792,0.68641883,0.6966752,0.68298066,0.6870734,0.68731266,0.67089194,0.0,0.029996317,0.030881697,0.034202665,0.01520464,0.07541681,0.04297118,0.0,0.03901943,0.027118023,0.06469782,0.0,0.6378482,0.6509733,0.6963872,0.644099,0.68557763,0.6683431,0.63474476,0.63408566,0.66673523,0.62948406,0.6720134,0.6432981,0.07688069,0.037099175,0.07004699,0.0,0.698949,0.67973596,0.69654286,0.67393494,0.06143729,0.03119681,0.033515155,0.04336632,0.13314292,0.05512898,0.18693513,0.061942723,0.21280257,0.14493948,0.6937478,0.685694,0.68605053,0.68583155,0.6959651,0.69672835,0.6695263,0.6989902,0.6949947,0.6999026,0.639894,0.07658431,0.0,0.03981321,0.6612196,0.6471349,0.6475945,0.0047772937,0.05876198,0.2039361,0.43121758,0.6510353,0.68556964
2050-06-26 13:00:00,0.084227555,0.21122476,0.10950812,0.14035374,0.10585853,0.12850267,0.07293849,0.08077951,0.074891336,0.0763763,0.6310013,0.6859655,0.6702657,0.6716224,0.66727155,0.6714109,0.6639014,0.6616746,0.6689819,0.6529877,0.0,0.02517113,0.043207,0.031466894,0.03306097,0.1033299,0.04180116,0.0,0.05738818,0.056248263,0.06312873,0.005156082,0.642075,0.64866316,0.6886364,0.6428698,0.68071693,0.6792406,0.6053749,0.6657068,0.66412497,0.6551458,0.6567463,0.6305425,0.09731845,0.056410532,0.08386387,0.0038497832,0.6824295,0.6554102,0.68054265,0.66818976,0.07176368,0.03309947,0.04980363,0.04796743,0.1355088,0.08274944,0.19158773,0.06705923,0.25310662,0.17098665,0.67789143,0.6732911,0.6671734,0.6713674,0.68349195,0.67965704,0.66029793,0.68438405,0.67146176,0.68277735,0.63906026,0.10678813,0.0,0.04187707,0.65675044,0.6352842,0.6476423,0.02204986,0.060614042,0.2224823,0.4785656,0.65554094,0.68649346
2050-06-26 14:00:00,0.08620777,0.24318151,0.13629088,0.15686868,0.13234574,0.16663867,0.09592108,0.13158374,0.09721135,0.1394008,0.56041926,0.62009466,0.6114058,0.6164055,0.61179936,0.6048219,0.60863274,0.599709,0.6091591,0.5885808,0.02507139,0.023651846,0.055314977,0.028505836,0.062512994,0.11741891,0.032324232,0.033692807,0.06289283,0.082055576,0.05616574,0.027736258,0.6064519,0.609189,0.63870764,0.58376783,0.6321599,0.64407945,0.51935947,0.6393983,0.6143154,0.62462234,0.6116185,0.53154665,0.12238597,0.078043215,0.10859939,0.018916322,0.62298644,0.5910161,0.62195164,0.62101686,0.08771263,0.044544846,0.067383155,0.061959084,0.1406808,0.12438051,0.19497468,0.07476174,0.2981495,0.17665663,0.61933786,0.6189335,0.60514134,0.6149747,0.6276462,0.61838853,0.58602065,0.6259599,0.61215985,0.6218926,0.59756297,0.13904727,0.0017487998,0.057694834,0.6252655,0.5495792,0.6095634,0.04421062,0.057931576,0.22197688,0.4866109,0.6134514,0.6458978
2050-06-26 15:00:00,0.090550594,0.27741912,0.17596307,0.17887409,0.15319277,0.23122433,0.12117921,0.21289779,0.121839024,0.23625204,0.45364308,0.5166207,0.51126164,0.51769435,0.529769,0.50096834,0.52233684,0.49231035,0.5200003,0.48122314,0.07124258,0.032044444,0.060195744,0.03613136,0.08641895,0.12785313,0.039703898,0.120404355,0.06558788,0.117952004,0.04937663,0.087456904,0.528412,0.52067757,0.5467265,0.48344743,0.5410357,0.5609097,0.44125533,0.57304895,0.52254194,0.5484207,0.5039638,0.41228497,0.14781676,0.12616193,0.13742793,0.035103858,0.52558583,0.48691824,0.52223116,0.5311638,0.116088554,0.054467436,0.098851584,0.077614725,0.14676711,0.16977559,0.20314601,0.10421727,0.3409272,0.18894802,0.51810235,0.5213376,0.50018656,0.5148581,0.5304491,0.51249564,0.4872356,0.52547795,0.49909276,0.52108145,0.5168503,0.18826792,0.01125271,0.098742194,0.5390369,0.38813254,0.535126,0.081157714,0.054476134,0.2029124,0.4445096,0.5292912,0.5634622
2050-06-26 16:00:00,0.10454313,0.30085382,0.2325238,0.1982474,0.17553802,0.30776653,0.14557777,0.31436262,0.14698681,0.3538804,0.31592715,0.36955503,0.36605892,0.3708306,0.38270393,0.35106292,0.37715,0.34277594,0.37172866,0.3326627,0.12449132,0.052520156,0.05409603,0.051744055,0.10691776,0.13230179,0.055646665,0.21741778,0.05652591,0.14443864,0.034431644,0.17385735,0.402974,0.40878025,0.40883437,0.39536586,0.39725947,0.4356502,0.3619624,0.45207983,0.39406934,0.42904657,0.36691904,0.32877052,0.17548418,0.19945145,0.16723786,0.061157003,0.37691224,0.33625323,0.37150663,0.38942498,0.14344843,0.060247798,0.14707617,0.09370582,0.1427833,0.21468087,0.1980142,0.15068358,0.357599,0.20463033,0.3655769,0.3730049,0.3428593,0.36305615,0.37919757,0.3571897,0.34865624,0.37463358,0.35220933,0.36451828,0.38812384,0.21921875,0.015403153,0.15829408,0.41412577,0.22280486,0.41036192,0.11280509,0.054003272,0.17200366,0.3745482,0.397346,0.42384166
2050-06-26 17:00:00,0.13322847,0.30370805,0.3034687,0.22233404,0.202437,0.37317154,0.17661801,0.4092379,0.17880414,0.45491886,0.16890526,0.19719678,0.19432013,0.19509459,0.20105784,0.17481877,0.19435844,0.16638666,0.18683746,0.15749332,0.15804347,0.07611072,0.037081674,0.06441341,0.11533722,0.114123076,0.06666024,0.2921534,0.03800391,0.15482412,0.018107112,0.22282639,0.23574112,0.24401641,0.22106937,0.24002077,0.21164279,0.26729584,0.2262888,0.28304103,0.2103112,0.2599048,0.1962359,0.21480288,0.20472518,0.29009438,0.20331979,0.08326339,0.18902855,0.15530896,0.18169141,0.20398667,0.1742892,0.06790202,0.21007866,0.1109216,0.13154106,0.24331921,0.17888458,0.2087671,0.35786417,0.22190297,0.17243342,0.18252508,0.14775583,0.17010204,0.19214591,0.16111305,0.18382226,0.18137093,0.17451085,0.16820887,0.2070631,0.21905284,0.011393685,0.21990933,0.24103276,0.1679942,0.23568204,0.1175467,0.057237957,0.1388495,0.3014025,0.21711726,0.23944151
2050-06-26 18:00:00,0.19806235,0.28145468,0.38657266,0.25594947,0.22696254,0.41170934,0.20767096,0.477467,0.21107258,0.5177909,0.057637945,0.07291762,0.071507365,0.070282005,0.07180154,0.059900336,0.06436209,0.0592659,0.057386704,0.04760742,0.17224236,0.10494436,0.023386404,0.078553766,0.11517964,0.08381397,0.07575154,0.3147635,0.023205725,0.15680528,0.0,0.20552261,0.087981515,0.0822972,0.06502051,0.0643981,0.043172453,0.08202906,0.06269522,0.08910613,0.061252527,0.07657808,0.058170944,0.057013076,0.23354055,0.38802865,0.23740701,0.10524539,0.03146836,0.04248494,0.025278952,0.034509953,0.21214448,0.07967826,0.2953267,0.12603961,0.11561434,0.25875878,0.15395164,0.24257374,0.3542934,0.23071739,0.025781337,0.049133077,0.04297979,0.053292133,0.05935252,0.05106953,0.048016038,0.057041757,0.040987894,0.055195164,0.06716231,0.20712335,0.017102133,0.24823065,0.061474085,0.09055009,0.067222014,0.097484745,0.0643874,0.1036035,0.22947602,0.06552692,0.07529932
2050-06-26 19:00:00,0.41096786,0.19865893,0.42870706,0.2913735,0.23145783,0.3827655,0.20876475,0.46663234,0.20846303,0.49005184,0.0,0.0,0.0,0.003895097,0.009745189,0.0,0.0048615285,0.0,0.002721758,0.0,0.14646503,0.1540268,0.0032096782,0.109815106,0.09811874,0.0602596,0.09278801,0.28563035,0.017423742,0.1650499,0.0,0.14059319,0.023645492,0.023157317,0.020429214,0.02345393,0.016512418,0.035003234,0.019313658,0.0355748,0.020397343,0.032529905,0.016803894,0.019629905,0.24615924,0.45126158,0.25127178,0.11936546,0.0040967595,0.0,0.0014063051,0.013164773,0.24073909,0.10126615,0.41006768,0.13546725,0.10384832,0.25986448,0.10798375,0.22138438,0.32608214,0.20366149,0.0,0.0068047377,0.0,0.0,0.010764313,0.0,0.012603409,0.00028407798,0.010365482,0.0,0.029743342,0.21548913,0.03348841,0.26236153,0.016589534,0.02562552,0.01968486,0.060723867,0.074688636,0.06764715,0.15947284,0.029299892,0.039181273
2050-06-26 20:00:00,0.63383853,0.1102787,0.42360705,0.41874376,0.27835765,0.29584467,0.23147416,0.3464711,0.22056624,0.38520443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14058588,0.27149954,0.0,0.18069382,0.10258209,0.050645318,0.13705239,0.25272566,0.048158567,0.20145941,0.0,0.06373905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32285362,0.4545433,0.32676908,0.15751408,0.0,0.0,0.0,0.0,0.3271487,0.16489017,0.61960095,0.16330719,0.10960695,0.35429487,0.08850879,0.12924156,0.29204705,0.14000389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2347133,0.083124205,0.30143145,0.0,0.0,0.0,0.016308788,0.1127575,0.03730923,0.092136554,0.0,0.0
2050-06-26 21:00:00,0.6525364,0.0618507,0.36898324,0.50113684,0.3266069,0.16811204,0.2478863,0.2151188,0.23879664,0.3156147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1436256,0.29574084,0.0037097887,0.20671836,0.104056135,0.06839513,0.14032295,0.20389359,0.10066832,0.2230835,0.0058306446,0.0071421196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41211662,0.40121406,0.4309174,0.2129604,0.0,0.0,0.0,0.0,0.42810875,0.3072107,0.7242072,0.21353215,0.085894145,0.48054522,0.04678942,0.036532294,0.24339668,0.08019498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16474088,0.14355613,0.3251061,0.0,0.0,0.0,0.0,0.17655039,0.030826658,0.061530735,0.0,0.0
2050-06-26 22:00:00,0.580656,0.046462666,0.29590172,0.46627024,0.38327497,0.11031691,0.27502456,0.1604849,0.26446375,0.28162518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13197751,0.20040739,0.03153122,0.14667632,0.09956836,0.12611167,0.07740152,0.12654306,0.14904495,0.20117575,0.014090984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48802266,0.32256362,0.5405483,0.24581014,0.0,0.0,0.0,0.0,0.5371129,0.48215994,0.7455862,0.2679359,0.049819957,0.57806623,0.018488882,0.0,0.1685589,0.020666046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07790349,0.13872257,0.26509973,0.0,0.0,0.0,0.0,0.21367578,0.022462903,0.03292493,0.0,0.0
2050-06-26 23:00:00,0.47821155,0.031405136,0.23371631,0.36940712,0.45515025,0.073557176,0.32407582,0.13406405,0.29806304,0.24466221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07626075,0.114004806,0.09652802,0.082456544,0.114446014,0.23016627,0.025714096,0.061956562,0.1752554,0.1979665,0.025677264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5305034,0.23016888,0.6228119,0.24907483,0.0,0.0,0.0,0.0,0.63133913,0.60339993,0.7364745,0.34490803,0.02151267,0.61540335,0.020376375,0.0,0.12969394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03721477,0.08140279,0.21422023,0.0,0.0,0.0,0.0,0.20186625,0.010621479,0.0073995376,0.0,0.0
2050-06-27 00:00:00,0.3688559,0.019249044,0.18324885,0.2879643,0.49263248,0.050376784,0.36297792,0.106954,0.28185776,0.19539621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030173913,0.06517071,0.15512985,0.042109035,0.15742764,0.32637745,0.0,0.025109883,0.16545808,0.20670648,0.045501452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5312664,0.14496833,0.66768396,0.22238928,0.0,0.0,0.0,0.0,0.69734585,0.65389293,0.71725243,0.41891026,0.0025746974,0.59062,0.03409154,0.0020294185,0.12436224,0.013266377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029075248,0.03764437,0.20357163,0.0,0.0,0.0,0.0,0.15492633,0.0,0.0,0.0,0.0
2050-06-27 01:00:00,0.2644361,0.007544014,0.13900058,0.22730882,0.47807384,0.033799786,0.3704338,0.08290836,0.27352002,0.1446657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011933053,0.03158254,0.14000604,0.020003162,0.19121571,0.3629165,0.0,0.0053304383,0.15453506,0.2092421,0.07302599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4829728,0.075722255,0.66652095,0.1740149,0.0,0.0,0.0,0.0,0.716796,0.6514035,0.65349907,0.4756188,0.0,0.5163613,0.05608585,0.049348947,0.14152342,0.049757056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042402618,0.026400674,0.21373376,0.0,0.0,0.0,0.0,0.12030216,0.0,0.0,0.0,0.0
2050-06-27 02:00:00,0.16705362,0.0,0.103611134,0.1876132,0.42909613,0.029043023,0.33563155,0.07199876,0.24038495,0.10362932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054228026,0.010232082,0.109350294,0.0060548843,0.19996533,0.34210825,0.0,0.0,0.16360012,0.18842223,0.10136919,0.009958535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38688803,0.027413286,0.59440005,0.13468285,0.0,0.0,0.0,0.0,0.671165,0.6153043,0.5826437,0.48510757,0.0,0.40866464,0.07171557,0.09175932,0.166465,0.08028207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08304967,0.029918045,0.21018478,0.0,0.0,0.0,0.0,0.08145802,0.0,0.0,0.0,0.0
2050-06-27 03:00:00,0.08976246,0.0,0.07986708,0.16673757,0.40127146,0.027088495,0.30232194,0.06626385,0.21480347,0.070234776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032938328,0.0,0.08266926,0.0,0.22407585,0.28867874,0.0,0.0,0.17075099,0.15377699,0.11572118,0.016884588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32607892,0.0030657672,0.5105624,0.11669546,0.0,0.0,0.0,0.0,0.58792025,0.5593962,0.5464192,0.46405825,0.0,0.34541783,0.07861506,0.103180915,0.20216113,0.077320755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14336109,0.043311138,0.18701182,0.0,0.0,0.0,0.0,0.03311364,0.0,0.018652663,0.0,0.0
2050-06-27 04:00:00,0.044290602,0.0,0.06370721,0.15115216,0.38579687,0.02330971,0.28035787,0.0597517,0.18980326,0.046257738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00066903554,0.0,0.06894952,0.0,0.23893563,0.26950037,0.0,0.02438762,0.14802372,0.14162013,0.106177025,0.012572487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2945514,0.0,0.44209152,0.113685176,0.0,0.0,0.0,0.0,0.52320594,0.48431104,0.4794259,0.420079,0.0,0.32096547,0.06654277,0.10050334,0.2106866,0.062432766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19860643,0.062767945,0.17261817,0.0,0.0,0.0,0.0,0.0,0.0,0.04865714,0.0,0.0
