,p61,p62,p60,p63,p64,p65,p67
2050-08-28 00:00:00,1186.723134,1130.5042119999996,527.0236219999998,20040.34904,5592.6508,8411.40516,12978.46076
2050-08-28 01:00:00,1142.8328239999996,1088.692673,507.53240800000003,19299.17226,5385.80051,8100.31284,12498.45876
2050-08-28 02:00:00,1118.5495460000004,1065.559301,496.748216,18889.0596,5271.35866,7928.185100000002,12232.89093
2050-08-28 03:00:00,1122.456723,1069.281489,498.48305199999993,18955.069,5289.77432,7955.89609,12275.61655
2050-08-28 04:00:00,1182.5251050000004,1126.504353,525.159543,19969.4642,5572.8553200000015,8381.65678,12932.55609
2050-08-28 05:00:00,1300.400651,1238.796619,577.509299,21960.0286,6128.37294,9217.14878,14221.6927
2050-08-28 06:00:00,1317.69879,1255.27367,585.18952,22252.1309,6209.8906,9339.761,14410.8529
2050-08-28 07:00:00,1366.13523,1301.41653,606.70102,23070.0992,6438.1625,9683.0586,14940.5967
2050-08-28 08:00:00,1477.18055,1407.2007199999996,656.0165099999998,24945.3202,6961.486300000001,10470.148000000001,16155.0113
2050-08-28 09:00:00,1599.7702900000006,1523.98378,710.4592700000002,27015.516,7539.2013,11339.0628,17495.7082
2050-08-28 10:00:00,1721.89519,1640.32576,764.69416,29077.8839,8114.7476,12204.6819,18831.3152
2050-08-28 11:00:00,1831.71293,1744.9388,813.46538,30932.3916,8632.2821,12983.0523,20032.3248
2050-08-28 12:00:00,1934.64321,1842.9935,859.17696,32670.5862,9117.3658,13712.616000000002,21158.0218
2050-08-28 13:00:00,2009.6519,1914.44774,892.48745,33937.2354,9470.8409,14244.2625,21978.3431
2050-08-28 14:00:00,2056.91259,1959.47002,913.47578,34735.341,9693.5716,14579.2541,22495.1917
2050-08-28 15:00:00,2087.30949,1988.42668,926.9741300000001,35248.650200000004,9836.8263,14794.6948,22827.6265
2050-08-28 16:00:00,2071.82424,1973.6758399999999,920.09864,34987.149,9763.8428,14684.9418,22658.2794
2050-08-28 17:00:00,2010.44804,1915.20699,892.840908,33950.6772,9474.6039,14249.9147,21987.0346
2050-08-28 18:00:00,1923.80043,1832.66348,854.361167,32487.4626,9066.26929,13635.76723,21039.4077
2050-08-28 19:00:00,1891.06041,1801.47606,839.821653,31934.6029,8911.9712,13403.70753,20681.3765
2050-08-28 20:00:00,1787.6226579999998,1702.93813,793.8845600000003,30187.8251,8424.491409999999,12670.55504,19550.1356
2050-08-28 21:00:00,1628.234603,1551.098906,723.098806,27496.1932,7673.34455,11540.80905,17806.987090000002
2050-08-28 22:00:00,1473.2220300000001,1403.431424,654.258067,24878.50584,6942.84368,10442.10331,16111.72842
2050-08-28 23:00:00,1350.945173,1286.9467519999996,599.955202,22813.57862,6366.57904,9575.40615,14774.45387
2050-11-06 00:00:00,908.069363,745.013724,432.905791,12837.94549,4273.2812,6917.822590000002,10313.13653
2050-11-06 01:00:00,871.2082849999997,714.772323,415.332855,12316.81441,4099.8185,6637.00622,9894.50096
2050-11-06 02:00:00,853.956593,700.6172310000003,407.108555,12072.91962,4018.62569,6505.59053,9698.57761
2050-11-06 03:00:00,852.0574869999998,699.05992,406.203543,12046.0646,4009.69824,6491.12363,9676.99817
2050-11-06 04:00:00,874.892626,717.794043,417.089253,12368.895,4117.14833,6665.0608200000015,9936.33316
2050-11-06 05:00:00,951.386777,780.553899,453.556972,13450.3531,4477.11721,7247.812140000001,10805.10412
2050-11-06 06:00:00,1078.26338,884.64808,514.0429419999998,15244.1008,5074.20424,8214.3915,12246.0825
2050-11-06 07:00:00,1112.74477,912.93835,530.481496,15731.5626,5236.45565,8477.0716,12637.688999999997
2050-11-06 08:00:00,1144.51078,939.00005,545.624201,16180.6627,5385.94226,8719.074,12998.4511
2050-11-06 09:00:00,1195.00339,980.4254,569.695202,16894.4966,5623.55652,9103.7409,13571.9076
2050-11-06 10:00:00,1259.59585,1033.42016,600.488838,17807.6831,5927.518340000001,9595.8091,14305.4952
2050-11-06 11:00:00,1314.25748,1078.26638,626.547704,18580.4783,6184.75241,10012.2273,14926.3059
2050-11-06 12:00:00,1365.47625,1120.28802,650.96658,19304.5869,6425.78941,10402.4322,15508.0077
2050-11-06 13:00:00,1406.29368,1153.77628,670.4252799999998,19881.6534,6617.8755,10713.3742,15971.5771
2050-11-06 14:00:00,1426.18141,1170.09196,679.90566,20162.8034,6711.4509,10864.8795,16197.4339
2050-11-06 15:00:00,1426.39075,1170.26383,680.0064,20165.7806,6712.4364,10866.4894,16199.8258
2050-11-06 16:00:00,1408.59104,1155.6606800000004,671.5200199999998,19914.1202,6628.6709,10730.868,15997.6545
2050-11-06 17:00:00,1390.59849,1140.89848,662.94318,19659.7391,6544.0096,10593.807,15793.3268
2050-11-06 18:00:00,1417.27741,1162.78935,675.66177,20036.9314,6669.56153,10797.0668,16096.3346
2050-11-06 19:00:00,1374.6509,1127.81581,655.339302,19434.2894,6468.96795,10472.3231,15612.222
2050-11-06 20:00:00,1315.43087,1079.22901,627.108202,18597.0646,6190.27791,10021.16754,14939.6225
2050-11-06 21:00:00,1228.62281,1008.008798,585.72398,17369.8006,5781.78054,9359.851990000001,13953.7308
2050-11-06 22:00:00,1113.9703769999999,913.943444,531.066099,15748.8862,5242.22841,8486.4003,12651.59076
2050-11-06 23:00:00,1006.026447,825.38123,479.605086,14222.8059,4734.2441,7664.0635200000015,11425.64474
2050-11-07 00:00:00,467.175379,383.288492,222.717407,6604.75155,2198.47785,3559.01924,5305.80829
2050-11-07 01:00:00,895.742543,734.9000179999998,427.02929900000004,12663.65127,4215.2669700000015,6823.916520000002,10173.13288
2050-11-07 02:00:00,869.49229,713.3637650000003,414.515029,12292.54155,4091.74026,6623.93178,9875.00578
2050-11-07 03:00:00,864.034461,708.8866889999997,411.912765,12215.3869,4066.05359,6582.35469,9813.02966
2050-11-07 04:00:00,883.04933,724.48737,420.97702,12484.22115,4155.52759,6727.21545,10028.98405
2050-11-07 05:00:00,956.453136,784.710375,455.972521,13521.9837,4500.96309,7286.42506,10862.63572
2050-11-07 06:00:00,1089.09649,893.53534,519.2073359999998,15397.2262,5125.16385,8296.9145,12369.0974
2050-11-07 07:00:00,1112.325,912.59383,530.281055,15725.6341,5234.48481,8473.889000000001,12632.9222
2050-11-07 08:00:00,1125.76208,923.6175,536.686267,15915.5858,5297.71511,8576.242,12785.5186
2050-11-07 09:00:00,1146.11135,940.31298,546.38887,16203.296,5393.471900000001,8731.2748,13016.6423
2050-11-07 10:00:00,1170.13932,960.02611,557.843109,16542.9887,5506.55235,8914.3145,13289.5235
2050-11-07 11:00:00,1188.47609,975.07063,566.584607,16802.2324,5592.84826,9054.0105,13497.7689
2050-11-07 12:00:00,1206.31457,989.70608,575.089375,17054.4171,5676.78409,9189.9081,13700.3821
2050-11-07 13:00:00,1234.61505,1012.92574,588.580474,17454.5291,5809.97216,9405.5058,14021.7869
2050-11-07 14:00:00,1254.97876,1029.63172,598.28813,17742.4103,5905.789870000001,9560.6376,14253.0617
2050-11-07 15:00:00,1259.82554,1033.6074199999996,600.60009,17810.933999999994,5928.61,9597.5452,14308.1012
2050-11-07 16:00:00,1258.94191,1032.88337,600.17795,17798.444199999998,5924.4497,9590.835,14298.0775
2050-11-07 17:00:00,1255.57786,1030.1226800000004,598.574303,17750.885700000006,5908.6227,9565.1951,14259.8643
2050-11-07 18:00:00,1292.61711,1060.51139,616.232002,18274.5238,6082.91993,9847.3744,14680.5282
2050-11-07 19:00:00,1261.7909300000001,1035.2199699999999,601.535716,17838.705,5937.86012,9612.5368,14330.4139
2050-11-07 20:00:00,1213.29341,995.43159,578.415752,17153.0821,5709.633260000001,9243.05491,13779.6248
2050-11-07 21:00:00,1143.098396,937.840193,544.9523740000002,16160.6796,5379.2955200000015,8708.3035,12982.4031
2050-11-07 22:00:00,1047.104386,859.0844910000002,499.188066,14803.577700000002,4927.56336,7977.0217,11892.19257
2050-11-07 23:00:00,961.389189,788.758874,458.324656,13591.7498,4524.18938,7324.0178700000015,10918.7106
2050-11-08 00:00:00,900.617533,738.899948,429.352775,12732.58401,4238.20175,6861.052409999998,10228.50455
2050-11-08 01:00:00,868.7331210000001,712.742122,414.152308,12281.8296,4088.16658,6618.1556,9866.39094
