,0
Coal Steam CCSp61,0.0
Combined Cyclep61,0.0
Combined Cycle CCSp61,0.0
Nuclearp61,0.0
Battery Storagep61,77.56458911807516
Hydrogenp61,3.374183716354527
Coal Steam CCSp62,0.0
Combined Cyclep62,0.0
Combined Cycle CCSp62,0.0
Nuclearp62,0.0
Battery Storagep62,37.510525544748404
Hydrogenp62,2.528360234040019
Coal Steam CCSp60,0.0
Combined Cyclep60,0.0
Combined Cycle CCSp60,0.0
Nuclearp60,0.0
Battery Storagep60,39.009808914049565
Hydrogenp60,2.560179183280851
Coal Steam CCSp63,0.0
Combined Cyclep63,0.0
Combined Cycle CCSp63,0.0
Nuclearp63,0.0
Battery Storagep63,203.60996942246493
Hydrogenp63,21.668712722264516
Coal Steam CCSp64,0.0
Combined Cyclep64,0.0
Combined Cycle CCSp64,0.0
Nuclearp64,0.0
Battery Storagep64,139.50838685337794
Hydrogenp64,14.330739711630796
Coal Steam CCSp65,0.0
Combined Cyclep65,0.0
Combined Cycle CCSp65,0.0
Nuclearp65,0.0
Battery Storagep65,46.40685317817859
Hydrogenp65,6.641201917239478
Coal Steam CCSp67,0.0
Combined Cyclep67,0.0
Combined Cycle CCSp67,0.0
Nuclearp67,1.707911311721843
Battery Storagep67,34.417494105590634
Hydrogenp67,7.2726014076353955
windlat26.0lon-97.5p65,0.0
windlat27.0lon-99.375p65,0.46630273744017003
windlat27.5lon-99.375p65,0.0
windlat28.0lon-99.375p65,15.945181575067185
windlat28.5lon-100.0p65,15.906082720138285
windlat28.5lon-97.5p65,0.0
windlat29.0lon-99.375p65,0.0
windlat29.0lon-96.875p65,15.905326566822495
windlat29.5lon-98.75p65,0.0
windlat29.5lon-96.25p65,0.0
solarlat26.0lon-97.5p65,0.0
solarlat27.0lon-99.375p65,0.0
solarlat27.5lon-99.375p65,0.0
solarlat28.0lon-99.375p65,4.694592730833527
solarlat28.5lon-100.0p65,0.0
solarlat28.5lon-97.5p65,0.0
solarlat29.0lon-99.375p65,0.0
solarlat29.0lon-96.875p65,1.5089402398949758
solarlat29.5lon-98.75p65,5.065316663568019
solarlat29.5lon-96.25p65,5.508401799189193
windlat29.5lon-103.125p61,0.2825686890634529
windlat30.0lon-103.75p61,0.0
windlat30.0lon-101.25p61,0.0
windlat30.5lon-103.125p61,0.5135224945428015
windlat30.5lon-100.625p61,0.0
windlat31.0lon-105.0p61,0.2702345234218635
windlat31.0lon-102.5p61,0.6056783344748443
windlat31.5lon-105.625p61,0.0
windlat31.5lon-100.625p61,0.0
windlat32.0lon-104.375p61,0.0
windlat32.0lon-99.375p61,0.0
windlat32.5lon-100.0p61,0.6007048166248491
solarlat29.5lon-103.125p61,4.856129178890193
solarlat30.0lon-103.75p61,8.018979227340221
solarlat30.0lon-101.25p61,2.217140494089531
solarlat30.5lon-103.125p61,0.0
solarlat30.5lon-100.625p61,6.197385315011381
solarlat31.0lon-105.0p61,2.958522231929358
solarlat31.0lon-102.5p61,0.0
solarlat31.5lon-105.625p61,1.8466657592340425
solarlat31.5lon-100.625p61,167.4651879468887
solarlat32.0lon-104.375p61,5.44881367961848
solarlat32.0lon-99.375p61,0.0
solarlat32.5lon-100.0p61,0.0
windlat30.0lon-98.75p64,15.801047047023857
windlat30.0lon-96.25p64,0.0
windlat30.5lon-98.125p64,15.82367562998013
windlat31.0lon-100.0p64,16.0
solarlat30.0lon-98.75p64,0.0
solarlat30.0lon-96.25p64,1.1218715893261546
solarlat30.5lon-98.125p64,0.0
solarlat31.0lon-100.0p64,506.8742104720675
windlat31.0lon-97.5p63,0.0
windlat31.5lon-98.125p63,16.0
windlat31.5lon-95.625p63,0.0
windlat32.0lon-96.875p63,0.0
windlat32.5lon-97.5p63,16.0
windlat32.5lon-95.0p63,15.952672393152058
windlat33.0lon-97.5p63,0.0
windlat33.5lon-98.75p63,1.110226116427084
windlat33.5lon-96.25p63,13.395025216533703
windlat34.0lon-98.125p63,0.0
solarlat31.0lon-97.5p63,0.0
solarlat31.5lon-98.125p63,636.0291132237691
solarlat31.5lon-95.625p63,4.534181001005166
solarlat32.0lon-96.875p63,0.0
solarlat32.5lon-97.5p63,0.0
solarlat32.5lon-95.0p63,5.348361264710035
solarlat33.0lon-98.75p63,0.0
solarlat33.0lon-96.25p63,6.5085764854063655
solarlat33.5lon-97.5p63,0.0
solarlat33.5lon-95.0p63,0.0
solarlat34.0lon-98.75p63,0.0
windlat31.5lon-103.125p62,0.18366033754727845
windlat32.0lon-101.875p62,0.806698212077325
windlat32.5lon-102.5p62,8.77023875996623
solarlat31.5lon-103.125p62,0.0
solarlat32.0lon-101.875p62,0.0
solarlat32.5lon-102.5p62,0.0
windlat33.0lon-100.0p60,0.014670406699678118
windlat33.5lon-101.25p60,0.592920640738605
windlat34.0lon-100.625p60,0.10694281531663187
windlat34.5lon-100.625p60,0.0
solarlat33.5lon-100.0p60,0.0
solarlat34.5lon-100.0p60,3.5063527792254305
