year,hour,state,load_total
2020,1,TX,33319.945
2020,2,TX,32743.324
2020,3,TX,32077.896
2020,4,TX,31693.484
2020,5,TX,31730.607
2020,6,TX,32278.789
2020,7,TX,33294.398
2020,8,TX,34070.09
2020,9,TX,35080.063
2020,10,TX,35980.258
2020,11,TX,36235.082
2020,12,TX,36161.289
2020,13,TX,35943.91
2020,14,TX,35431.582
2020,15,TX,34817.164
2020,16,TX,34544.844
2020,17,TX,34753.688
2020,18,TX,36955.914
2020,19,TX,40397.379
2020,20,TX,40936.77
2020,21,TX,40895.191
2020,22,TX,40538.988
2020,23,TX,39349.152
2020,24,TX,37764.883
2020,25,TX,36528.77
2020,26,TX,36091.555
2020,27,TX,36106.75
2020,28,TX,36565.578
2020,29,TX,37705.973
2020,30,TX,39972.512
2020,31,TX,43003.375
2020,32,TX,44681.988
2020,33,TX,44971.332
2020,34,TX,44903.258
2020,35,TX,44498.391
2020,36,TX,43396.047
2020,37,TX,42148.16
2020,38,TX,40753.449
2020,39,TX,39603.836
2020,40,TX,39010.66
2020,41,TX,39342.859
2020,42,TX,42151.629
2020,43,TX,46108.16
2020,44,TX,46946.465
2020,45,TX,47153.387
2020,46,TX,46482.738
2020,47,TX,44508.777
2020,48,TX,42444.941
2020,49,TX,41280.375
2020,50,TX,41005.965
2020,51,TX,41295.191
2020,52,TX,42120.324
2020,53,TX,43899.855
2020,54,TX,47774.82
2020,55,TX,53222.719
2020,56,TX,54903.129
2020,57,TX,52899.508
2020,58,TX,50366.563
2020,59,TX,48122.363
2020,60,TX,46019.895
2020,61,TX,44202.938
2020,62,TX,42778.746
2020,63,TX,41589.863
2020,64,TX,40941.457
2020,65,TX,41167.898
2020,66,TX,43785.836
2020,67,TX,47644.348
2020,68,TX,48258.207
2020,69,TX,48117.047
2020,70,TX,46782.141
2020,71,TX,44036.395
2020,72,TX,41195.867
2020,73,TX,39471.848
2020,74,TX,38759.199
2020,75,TX,38551.723
2020,76,TX,38849.145
2020,77,TX,40185.504
2020,78,TX,43534.785
2020,79,TX,48562.961
2020,80,TX,49898.414
2020,81,TX,47971.121
2020,82,TX,46062.977
2020,83,TX,44402.383
2020,84,TX,42877.977
2020,85,TX,41694.305
2020,86,TX,40872.469
2020,87,TX,40193.074
2020,88,TX,39686.414
2020,89,TX,39816.406
2020,90,TX,41561.355
2020,91,TX,44556.148
2020,92,TX,44731.871
2020,93,TX,44343.676
2020,94,TX,43030.887
2020,95,TX,40570.371
2020,96,TX,37947.496
2020,97,TX,36392.895
2020,98,TX,35844.738
2020,99,TX,35720.016
2020,100,TX,36103.598
2020,101,TX,37464.973
2020,102,TX,40867.73
2020,103,TX,46047.047
2020,104,TX,47626.211
2020,105,TX,45970.441
2020,106,TX,44452.969
2020,107,TX,43224.797
2020,108,TX,42106.199
2020,109,TX,41161.453
2020,110,TX,40559.516
2020,111,TX,39971.727
2020,112,TX,39571.742
2020,113,TX,39550.164
2020,114,TX,41003.613
2020,115,TX,43732.629
2020,116,TX,43787.203
2020,117,TX,43313.453
2020,118,TX,41747.578
2020,119,TX,39163.566
2020,120,TX,36479.93
2020,121,TX,34686.223
2020,122,TX,33730.863
2020,123,TX,33324.672
2020,124,TX,33480.961
2020,125,TX,34402.496
2020,126,TX,37121.813
2020,127,TX,41692.313
2020,128,TX,43305.199
2020,129,TX,42105.289
2020,130,TX,41416.777
2020,131,TX,41097.309
2020,132,TX,40589.754
2020,133,TX,40104.324
2020,134,TX,39941.113
2020,135,TX,39592.496
2020,136,TX,39277.418
2020,137,TX,39110.215
2020,138,TX,39668.32
2020,139,TX,41577.273
2020,140,TX,41024.973
2020,141,TX,40056.23
2020,142,TX,38864.375
2020,143,TX,37173.348
2020,144,TX,34949.887
2020,145,TX,33145.078
2020,146,TX,31998.852
2020,147,TX,31325.807
2020,148,TX,31197.684
2020,149,TX,31637.57
2020,150,TX,32784.039
2020,151,TX,34628.184
2020,152,TX,36219.957
2020,153,TX,37750.445
2020,154,TX,39164.754
2020,155,TX,39749.09
2020,156,TX,39696.262
2020,157,TX,39268.82
2020,158,TX,38619.461
2020,159,TX,38183.527
2020,160,TX,37982.066
2020,161,TX,37961.215
2020,162,TX,39103.781
2020,163,TX,41248.711
2020,164,TX,41094.645
2020,165,TX,40396.738
2020,166,TX,39297.895
2020,167,TX,37737.188
2020,168,TX,35919.773
2020,169,TX,34257.457
2020,170,TX,33251.66
2020,171,TX,32724.916
2020,172,TX,32618.029
2020,173,TX,32853.855
2020,174,TX,33657.289
2020,175,TX,35012.852
2020,176,TX,36319.52
2020,177,TX,37615.559
2020,178,TX,38816.801
2020,179,TX,39114.914
2020,180,TX,39062.883
2020,181,TX,39108.285
2020,182,TX,38902.48
2020,183,TX,38568.063
2020,184,TX,38535.887
2020,185,TX,38916.945
2020,186,TX,40892.258
2020,187,TX,43187.293
2020,188,TX,43169.871
2020,189,TX,42383.059
2020,190,TX,40753.281
2020,191,TX,38352.758
2020,192,TX,35663.836
2020,193,TX,33818.926
2020,194,TX,32950.594
2020,195,TX,32737.057
2020,196,TX,32936.555
2020,197,TX,34083.605
2020,198,TX,37120.82
2020,199,TX,42079.492
2020,200,TX,44255.648
2020,201,TX,44184.594
2020,202,TX,44768.742
2020,203,TX,45385.902
2020,204,TX,45800.91
2020,205,TX,45808.754
2020,206,TX,45816.305
2020,207,TX,45409.566
2020,208,TX,45027.449
2020,209,TX,45403.188
2020,210,TX,47260.121
2020,211,TX,49211.703
2020,212,TX,48676.641
2020,213,TX,47602.918
2020,214,TX,45613.898
2020,215,TX,42504.57
2020,216,TX,39648.379
2020,217,TX,37693.75
2020,218,TX,36739.191
2020,219,TX,36502.773
2020,220,TX,36724.324
2020,221,TX,38020.359
2020,222,TX,41310.305
2020,223,TX,46636.859
2020,224,TX,48886.875
2020,225,TX,47908.895
2020,226,TX,47561.652
2020,227,TX,47337.891
2020,228,TX,46812.813
2020,229,TX,45979.473
2020,230,TX,45413.82
2020,231,TX,44835.184
2020,232,TX,44471.324
2020,233,TX,44552.387
2020,234,TX,46159.27
2020,235,TX,48982.543
2020,236,TX,49092.129
2020,237,TX,48463.328
2020,238,TX,46641.223
2020,239,TX,43712.93
2020,240,TX,40956.75
2020,241,TX,39233.289
2020,242,TX,38613.672
2020,243,TX,38599.73
2020,244,TX,39151.52
2020,245,TX,40625.16
2020,246,TX,44233.102
2020,247,TX,49745.789
2020,248,TX,51225.492
2020,249,TX,48689.07
2020,250,TX,46162.961
2020,251,TX,44292.727
2020,252,TX,42754.34
2020,253,TX,41378.922
2020,254,TX,40601.555
2020,255,TX,39983.477
2020,256,TX,39683.055
2020,257,TX,39867.883
2020,258,TX,41165.523
2020,259,TX,44162.535
2020,260,TX,44495.492
2020,261,TX,44430.516
2020,262,TX,43300.219
2020,263,TX,41069.59
2020,264,TX,38592.188
2020,265,TX,37425.832
2020,266,TX,37434.098
2020,267,TX,37871.336
2020,268,TX,38916.941
2020,269,TX,40987.551
2020,270,TX,45322.805
2020,271,TX,51428.18
2020,272,TX,53653.156
2020,273,TX,52322.891
2020,274,TX,51843.586
2020,275,TX,51302.34
2020,276,TX,50258.992
2020,277,TX,49219.207
2020,278,TX,48276.313
2020,279,TX,47467.359
2020,280,TX,47324.824
2020,281,TX,48222.012
2020,282,TX,51054.773
2020,283,TX,54868.668
2020,284,TX,55449.426
2020,285,TX,55454.824
2020,286,TX,54088.508
2020,287,TX,51500.004
2020,288,TX,48848.723
2020,289,TX,47309.324
2020,290,TX,46743.301
2020,291,TX,46569.926
2020,292,TX,46888.301
2020,293,TX,48179.887
2020,294,TX,51606.816
2020,295,TX,56831.5
2020,296,TX,58041.063
2020,297,TX,55662.879
2020,298,TX,52975.176
2020,299,TX,50257.715
2020,300,TX,47458.102
2020,301,TX,45234.598
2020,302,TX,43525.875
2020,303,TX,41914.145
2020,304,TX,40933.574
2020,305,TX,40906.598
2020,306,TX,42722.406
2020,307,TX,46385.098
2020,308,TX,47219.504
2020,309,TX,47636.84
2020,310,TX,47348.172
2020,311,TX,46105.52
2020,312,TX,44449.383
2020,313,TX,43257.105
2020,314,TX,42730.238
2020,315,TX,42673.68
2020,316,TX,43012.047
2020,317,TX,44003.469
2020,318,TX,45663.18
2020,319,TX,47958.707
2020,320,TX,49788.488
2020,321,TX,49871.73
2020,322,TX,48162.27
2020,323,TX,45640.809
2020,324,TX,43069.086
2020,325,TX,40600.938
2020,326,TX,38679.113
2020,327,TX,37283.66
2020,328,TX,36544.988
2020,329,TX,36386.211
2020,330,TX,37791.32
2020,331,TX,40917.715
2020,332,TX,41427.23
2020,333,TX,41671.402
2020,334,TX,41419.961
2020,335,TX,40469.758
2020,336,TX,39289.184
2020,337,TX,38325.914
2020,338,TX,37928.809
2020,339,TX,37982.461
2020,340,TX,38352.57
2020,341,TX,39056.273
2020,342,TX,40383.875
2020,343,TX,42163.402
2020,344,TX,43657.008
2020,345,TX,44402.215
2020,346,TX,43546.734
2020,347,TX,41735.367
2020,348,TX,39894.156
2020,349,TX,38683.016
2020,350,TX,37747.34
2020,351,TX,36858.152
2020,352,TX,36560.855
2020,353,TX,36678.363
2020,354,TX,38383.305
2020,355,TX,40835.043
2020,356,TX,40749.836
2020,357,TX,39898.914
2020,358,TX,38586.598
2020,359,TX,36489.34
2020,360,TX,34095.781
2020,361,TX,32362.354
2020,362,TX,31302.568
2020,363,TX,30805.418
2020,364,TX,30759.477
2020,365,TX,31420.713
2020,366,TX,33307.859
2020,367,TX,36140.898
2020,368,TX,37687.051
2020,369,TX,38411.945
2020,370,TX,39715.949
2020,371,TX,40810.582
2020,372,TX,41125.816
2020,373,TX,41044.223
2020,374,TX,40928.969
2020,375,TX,40613.777
2020,376,TX,40263.352
2020,377,TX,40185.672
2020,378,TX,41216.871
2020,379,TX,43610.277
2020,380,TX,43402.691
2020,381,TX,42411.926
2020,382,TX,40737.008
2020,383,TX,37836.555
2020,384,TX,34716.227
2020,385,TX,32521.504
2020,386,TX,31273.141
2020,387,TX,30614.402
2020,388,TX,30534.465
2020,389,TX,31208.164
2020,390,TX,33817.984
2020,391,TX,38437.016
2020,392,TX,40667.938
2020,393,TX,40467.02
2020,394,TX,41061.258
2020,395,TX,41659.699
2020,396,TX,41970.762
2020,397,TX,41996.621
2020,398,TX,42170.438
2020,399,TX,41819.648
2020,400,TX,41619.316
2020,401,TX,41807.094
2020,402,TX,42958.813
2020,403,TX,46061.113
2020,404,TX,46277.43
2020,405,TX,45742.961
2020,406,TX,44242.586
2020,407,TX,41633.563
2020,408,TX,39115.309
2020,409,TX,37747.391
2020,410,TX,37387.379
2020,411,TX,37502.16
2020,412,TX,38196.844
2020,413,TX,39848.641
2020,414,TX,43768.672
2020,415,TX,49860.531
2020,416,TX,51876.051
2020,417,TX,50009.961
2020,418,TX,48010.219
2020,419,TX,46305.406
2020,420,TX,44474.652
2020,421,TX,42795.578
2020,422,TX,41569.48
2020,423,TX,40513.465
2020,424,TX,39883.598
2020,425,TX,40040.809
2020,426,TX,41424.324
2020,427,TX,45094.289
2020,428,TX,45672.91
2020,429,TX,45464.383
2020,430,TX,44198.363
2020,431,TX,41485.867
2020,432,TX,38806.797
2020,433,TX,37155.574
2020,434,TX,36389.965
2020,435,TX,36065.941
2020,436,TX,36189.133
2020,437,TX,37231.016
2020,438,TX,40143.93
2020,439,TX,45002.18
2020,440,TX,46214.633
2020,441,TX,44155.586
2020,442,TX,42738.133
2020,443,TX,41846.547
2020,444,TX,40902.938
2020,445,TX,40153.477
2020,446,TX,39912.309
2020,447,TX,39722.871
2020,448,TX,39697.238
2020,449,TX,39652.77
2020,450,TX,40305.313
2020,451,TX,42873.117
2020,452,TX,42917.613
2020,453,TX,42172.941
2020,454,TX,40448.117
2020,455,TX,37772.449
2020,456,TX,34926.449
2020,457,TX,33087.402
2020,458,TX,32211.266
2020,459,TX,31849.592
2020,460,TX,32049.268
2020,461,TX,32980.434
2020,462,TX,35653.031
2020,463,TX,40361.91
2020,464,TX,42110.887
2020,465,TX,41155.582
2020,466,TX,41033.75
2020,467,TX,41160.293
2020,468,TX,41154.379
2020,469,TX,41116.727
2020,470,TX,41160.379
2020,471,TX,41062.742
2020,472,TX,40919.371
2020,473,TX,40726.023
2020,474,TX,40824.867
2020,475,TX,42574.18
2020,476,TX,41977.98
2020,477,TX,41011.645
2020,478,TX,39691.219
2020,479,TX,37769.012
2020,480,TX,35596.742
2020,481,TX,33724.648
2020,482,TX,32701.891
2020,483,TX,32138.031
2020,484,TX,32101.43
2020,485,TX,32603.836
2020,486,TX,33925.027
2020,487,TX,36149.75
2020,488,TX,38551.383
2020,489,TX,40567.84
2020,490,TX,41922.641
2020,491,TX,42372.246
2020,492,TX,41776.375
2020,493,TX,40826.531
2020,494,TX,39603.754
2020,495,TX,38779.051
2020,496,TX,38156.387
2020,497,TX,38024.922
2020,498,TX,39111.609
2020,499,TX,41953.176
2020,500,TX,42102.758
2020,501,TX,41595.344
2020,502,TX,40591.23
2020,503,TX,38939.305
2020,504,TX,36951.48
2020,505,TX,35275.586
2020,506,TX,34185.313
2020,507,TX,33537.664
2020,508,TX,33229.832
2020,509,TX,33310.219
2020,510,TX,33850.285
2020,511,TX,34843.043
2020,512,TX,35875.66
2020,513,TX,37063.707
2020,514,TX,38250.977
2020,515,TX,38472.875
2020,516,TX,38378.309
2020,517,TX,38265.199
2020,518,TX,38201.121
2020,519,TX,38147.852
2020,520,TX,38122.063
2020,521,TX,38188.426
2020,522,TX,39089.559
2020,523,TX,41776.641
2020,524,TX,41886.801
2020,525,TX,40981.609
2020,526,TX,39521.871
2020,527,TX,37254.297
2020,528,TX,34409.609
2020,529,TX,32473.217
2020,530,TX,31536.588
2020,531,TX,31246.186
2020,532,TX,31549.789
2020,533,TX,32749.201
2020,534,TX,35906.898
2020,535,TX,41231.977
2020,536,TX,43250.063
2020,537,TX,42280.281
2020,538,TX,41873.875
2020,539,TX,41738.156
2020,540,TX,41195.223
2020,541,TX,40507.711
2020,542,TX,40075.191
2020,543,TX,39563.637
2020,544,TX,39235.48
2020,545,TX,39242.039
2020,546,TX,40060.441
2020,547,TX,43152.199
2020,548,TX,43615.539
2020,549,TX,43120.852
2020,550,TX,41690.914
2020,551,TX,39000.715
2020,552,TX,36305.492
2020,553,TX,34606.262
2020,554,TX,33865.031
2020,555,TX,33628.715
2020,556,TX,33883.582
2020,557,TX,34956.047
2020,558,TX,38065.707
2020,559,TX,42945.352
2020,560,TX,44485.352
2020,561,TX,43198.367
2020,562,TX,42623.047
2020,563,TX,42254.051
2020,564,TX,41885.387
2020,565,TX,41498.668
2020,566,TX,41095.102
2020,567,TX,40870.488
2020,568,TX,41021.91
2020,569,TX,41688.863
2020,570,TX,43229.613
2020,571,TX,44960.895
2020,572,TX,44758.23
2020,573,TX,43778.578
2020,574,TX,41893.586
2020,575,TX,38926.387
2020,576,TX,35869.117
2020,577,TX,33920.43
2020,578,TX,32991.82
2020,579,TX,32510.002
2020,580,TX,32596.717
2020,581,TX,33434.938
2020,582,TX,36143.02
2020,583,TX,40795.918
2020,584,TX,42891.926
2020,585,TX,42591.504
2020,586,TX,43058.094
2020,587,TX,43672.992
2020,588,TX,43702.434
2020,589,TX,43409.305
2020,590,TX,43024.891
2020,591,TX,42815.379
2020,592,TX,42900.477
2020,593,TX,43454.352
2020,594,TX,44594.273
2020,595,TX,46526.188
2020,596,TX,46265.527
2020,597,TX,45339.75
2020,598,TX,43371.586
2020,599,TX,40381.777
2020,600,TX,37254.266
2020,601,TX,35319.063
2020,602,TX,34368.34
2020,603,TX,34032.035
2020,604,TX,34248.027
2020,605,TX,35400.602
2020,606,TX,38479.477
2020,607,TX,43748.578
2020,608,TX,45469.023
2020,609,TX,44311.98
2020,610,TX,43581.449
2020,611,TX,42881.582
2020,612,TX,41993.906
2020,613,TX,41026.324
2020,614,TX,40411.023
2020,615,TX,39775.051
2020,616,TX,39372.578
2020,617,TX,39294.836
2020,618,TX,40022.313
2020,619,TX,43029.094
2020,620,TX,43793.828
2020,621,TX,43659.418
2020,622,TX,42464.746
2020,623,TX,40024.547
2020,624,TX,37450.402
2020,625,TX,35947.422
2020,626,TX,35564.855
2020,627,TX,35704.297
2020,628,TX,36285.102
2020,629,TX,37750.035
2020,630,TX,41280.938
2020,631,TX,46879.586
2020,632,TX,48521.5
2020,633,TX,46387.59
2020,634,TX,44400.715
2020,635,TX,42991.938
2020,636,TX,41699.629
2020,637,TX,40546.309
2020,638,TX,39753.762
2020,639,TX,39027.828
2020,640,TX,38602.414
2020,641,TX,38417.211
2020,642,TX,38647.973
2020,643,TX,40865.449
2020,644,TX,40921.387
2020,645,TX,40412.074
2020,646,TX,39580.586
2020,647,TX,38067.832
2020,648,TX,36184.402
2020,649,TX,34680.547
2020,650,TX,34000.125
2020,651,TX,33810.816
2020,652,TX,33965.625
2020,653,TX,34561.078
2020,654,TX,36050.934
2020,655,TX,38191.203
2020,656,TX,40209.984
2020,657,TX,41949.75
2020,658,TX,42783.762
2020,659,TX,42670.934
2020,660,TX,41716.465
2020,661,TX,40366.734
2020,662,TX,39043.168
2020,663,TX,37871.453
2020,664,TX,37312.234
2020,665,TX,37374.531
2020,666,TX,38649.359
2020,667,TX,41878.551
2020,668,TX,42698.461
2020,669,TX,42789.5
2020,670,TX,42353.426
2020,671,TX,41244.289
2020,672,TX,39920.965
2020,673,TX,38811.016
2020,674,TX,38323.297
2020,675,TX,38279.195
2020,676,TX,38580.457
2020,677,TX,39180.992
2020,678,TX,40516.582
2020,679,TX,42377.91
2020,680,TX,43982.594
2020,681,TX,44522.605
2020,682,TX,43374.563
2020,683,TX,41592.004
2020,684,TX,39795.922
2020,685,TX,38384.953
2020,686,TX,37072.707
2020,687,TX,36013.594
2020,688,TX,35447.66
2020,689,TX,35572.625
2020,690,TX,37008.699
2020,691,TX,40812.066
2020,692,TX,42150.828
2020,693,TX,42175.285
2020,694,TX,41281.82
2020,695,TX,39199.527
2020,696,TX,36811.578
2020,697,TX,35386.895
2020,698,TX,34910.277
2020,699,TX,34889.832
2020,700,TX,35342.867
2020,701,TX,36832.531
2020,702,TX,40284.664
2020,703,TX,45608.688
2020,704,TX,47222.414
2020,705,TX,45465.113
2020,706,TX,44041.023
2020,707,TX,42908.07
2020,708,TX,41821.348
2020,709,TX,40802.781
2020,710,TX,40104.48
2020,711,TX,39461.273
2020,712,TX,39171.492
2020,713,TX,39499.98
2020,714,TX,40803.684
2020,715,TX,43352.977
2020,716,TX,43480.75
2020,717,TX,42512.164
2020,718,TX,40561.859
2020,719,TX,37532.922
2020,720,TX,34545.496
2020,721,TX,32515.387
2020,722,TX,31454.742
2020,723,TX,31012.451
2020,724,TX,30989.607
2020,725,TX,31850.049
2020,726,TX,34480.785
2020,727,TX,39028.738
2020,728,TX,40765.68
2020,729,TX,39885.988
2020,730,TX,39938.57
2020,731,TX,40102.27
2020,732,TX,39924.098
2020,733,TX,39648.313
2020,734,TX,39746.094
2020,735,TX,39655.773
2020,736,TX,39587.445
2020,737,TX,39616.32
2020,738,TX,40091.492
2020,739,TX,42391.926
2020,740,TX,42691.816
2020,741,TX,41821.918
2020,742,TX,40086.781
2020,743,TX,37109.781
2020,744,TX,34018.969
2020,745,TX,31955.605
2020,746,TX,30838.838
2020,747,TX,30317.5
2020,748,TX,30341.621
2020,749,TX,31040.867
2020,750,TX,33684.773
2020,751,TX,38420.336
2020,752,TX,40336.477
2020,753,TX,39825.277
2020,754,TX,40015.203
2020,755,TX,40404.457
2020,756,TX,40543.012
2020,757,TX,40663.531
2020,758,TX,40965.797
2020,759,TX,41227.695
2020,760,TX,41445.133
2020,761,TX,41548.004
2020,762,TX,41626.441
2020,763,TX,43500.613
2020,764,TX,43757.27
2020,765,TX,42751.84
2020,766,TX,40877.535
2020,767,TX,37837.98
2020,768,TX,34639.945
2020,769,TX,32427.582
2020,770,TX,31317.648
2020,771,TX,30778.627
2020,772,TX,30812.1
2020,773,TX,31670.9
2020,774,TX,34326.836
2020,775,TX,39321.102
2020,776,TX,41068.215
2020,777,TX,40571.555
2020,778,TX,40670.02
2020,779,TX,40796.801
2020,780,TX,40851.418
2020,781,TX,40637.926
2020,782,TX,40664.906
2020,783,TX,40388.129
2020,784,TX,40314.82
2020,785,TX,40292.34
2020,786,TX,40849.09
2020,787,TX,42964.387
2020,788,TX,43098.43
2020,789,TX,42338.961
2020,790,TX,40561.652
2020,791,TX,37734.738
2020,792,TX,34652.652
2020,793,TX,32512.271
2020,794,TX,31323.805
2020,795,TX,30705.684
2020,796,TX,30561.752
2020,797,TX,31165.049
2020,798,TX,33392.457
2020,799,TX,37846.934
2020,800,TX,39942.273
2020,801,TX,39678.781
2020,802,TX,40398.086
2020,803,TX,41214.43
2020,804,TX,41569.137
2020,805,TX,41634.895
2020,806,TX,41735.59
2020,807,TX,41510.879
2020,808,TX,41214.711
2020,809,TX,40972.641
2020,810,TX,40960.387
2020,811,TX,42554.828
2020,812,TX,42237.867
2020,813,TX,41268.934
2020,814,TX,39806.887
2020,815,TX,37792.582
2020,816,TX,35366.238
2020,817,TX,33346.395
2020,818,TX,32089.877
2020,819,TX,31262.928
2020,820,TX,30932.408
2020,821,TX,31054.006
2020,822,TX,31946.715
2020,823,TX,33649.293
2020,824,TX,35519.605
2020,825,TX,37475.004
2020,826,TX,39183.902
2020,827,TX,39827.258
2020,828,TX,39670.016
2020,829,TX,38850.941
2020,830,TX,38020.102
2020,831,TX,37238.246
2020,832,TX,36778.82
2020,833,TX,36902.262
2020,834,TX,38053.34
2020,835,TX,40726.938
2020,836,TX,41197.488
2020,837,TX,40902.949
2020,838,TX,40171.406
2020,839,TX,38774.332
2020,840,TX,37001.93
2020,841,TX,35503.75
2020,842,TX,34608.555
2020,843,TX,34189.609
2020,844,TX,34140.922
2020,845,TX,34586.508
2020,846,TX,35708.09
2020,847,TX,37299.414
2020,848,TX,39114.152
2020,849,TX,41348.375
2020,850,TX,43004.176
2020,851,TX,43571.355
2020,852,TX,43405.23
2020,853,TX,43062.813
2020,854,TX,42411.828
2020,855,TX,41739.512
2020,856,TX,41270.34
2020,857,TX,41157.934
2020,858,TX,41689.293
2020,859,TX,43912.703
2020,860,TX,44706.891
2020,861,TX,44615.387
2020,862,TX,44755.531
2020,863,TX,42852.922
2020,864,TX,40314.555
2020,865,TX,38579.82
2020,866,TX,37923.852
2020,867,TX,37769.609
2020,868,TX,38165.738
2020,869,TX,39583.074
2020,870,TX,43054.324
2020,871,TX,48583.816
2020,872,TX,50377.582
2020,873,TX,49149.488
2020,874,TX,47942.434
2020,875,TX,46528.496
2020,876,TX,44912.879
2020,877,TX,43381.188
2020,878,TX,42220.563
2020,879,TX,41153.832
2020,880,TX,40571.59
2020,881,TX,40866.828
2020,882,TX,42379.195
2020,883,TX,45700.902
2020,884,TX,46407.496
2020,885,TX,45930.844
2020,886,TX,44251.039
2020,887,TX,41340.547
2020,888,TX,38200.789
2020,889,TX,36332.73
2020,890,TX,35465.969
2020,891,TX,35155.035
2020,892,TX,35326.344
2020,893,TX,36451.516
2020,894,TX,39696.637
2020,895,TX,44956.148
2020,896,TX,46474.371
2020,897,TX,44986.164
2020,898,TX,44166.977
2020,899,TX,43433.824
2020,900,TX,42234.438
2020,901,TX,40944.625
2020,902,TX,40256.25
2020,903,TX,39587.391
2020,904,TX,39272.445
2020,905,TX,39623.859
2020,906,TX,40747.363
2020,907,TX,43689.645
2020,908,TX,44474.918
2020,909,TX,44164.832
2020,910,TX,42638.594
2020,911,TX,39959.301
2020,912,TX,37305.508
2020,913,TX,35745.031
2020,914,TX,35130.504
2020,915,TX,35097.922
2020,916,TX,35475.766
2020,917,TX,36958.57
2020,918,TX,40504.738
2020,919,TX,45914.398
2020,920,TX,47575.902
2020,921,TX,46574.973
2020,922,TX,46364.586
2020,923,TX,45941.086
2020,924,TX,45007.961
2020,925,TX,43976.07
2020,926,TX,43222.844
2020,927,TX,42458.211
2020,928,TX,42067.895
2020,929,TX,42231.891
2020,930,TX,43524.77
2020,931,TX,46788.824
2020,932,TX,47675.07
2020,933,TX,47447.371
2020,934,TX,45967.723
2020,935,TX,43103.926
2020,936,TX,40355.656
2020,937,TX,38811.531
2020,938,TX,38334.023
2020,939,TX,38359.324
2020,940,TX,38875.941
2020,941,TX,40357.926
2020,942,TX,44003.105
2020,943,TX,49500.145
2020,944,TX,50858.453
2020,945,TX,48998.063
2020,946,TX,47438.832
2020,947,TX,46102.922
2020,948,TX,44422.617
2020,949,TX,42852.227
2020,950,TX,41714.027
2020,951,TX,40816.824
2020,952,TX,40489.035
2020,953,TX,40853.035
2020,954,TX,42309.738
2020,955,TX,45335.566
2020,956,TX,45858.629
2020,957,TX,45394.297
2020,958,TX,43665.949
2020,959,TX,40821.719
2020,960,TX,37752.984
2020,961,TX,35844.832
2020,962,TX,34909.426
2020,963,TX,34561.043
2020,964,TX,34686.637
2020,965,TX,35671.074
2020,966,TX,38622.887
2020,967,TX,43570.816
2020,968,TX,45519.449
2020,969,TX,44983.391
2020,970,TX,44822.32
2020,971,TX,44290.918
2020,972,TX,43177.113
2020,973,TX,42029.805
2020,974,TX,41257.016
2020,975,TX,40338.539
2020,976,TX,39654.055
2020,977,TX,39476.332
2020,978,TX,40109.074
2020,979,TX,42867.895
2020,980,TX,44003.949
2020,981,TX,44131.039
2020,982,TX,43829.77
2020,983,TX,42706.813
2020,984,TX,41242.969
2020,985,TX,40073.219
2020,986,TX,39626.051
2020,987,TX,39724.809
2020,988,TX,40320.102
2020,989,TX,41511.332
2020,990,TX,43616.695
2020,991,TX,46413.262
2020,992,TX,48826.809
2020,993,TX,50364.367
2020,994,TX,50559.414
2020,995,TX,49585.148
2020,996,TX,47904.484
2020,997,TX,45893.555
2020,998,TX,43846.957
2020,999,TX,42265.688
2020,1000,TX,41461.012
2020,1001,TX,41839.879
2020,1002,TX,44105.918
2020,1003,TX,48331.055
2020,1004,TX,50080.473
2020,1005,TX,50447.863
2020,1006,TX,50036.738
2020,1007,TX,48751.508
2020,1008,TX,47174.254
2020,1009,TX,45883.188
2020,1010,TX,45164.219
2020,1011,TX,44917.766
2020,1012,TX,45195.945
2020,1013,TX,45794.555
2020,1014,TX,47082.91
2020,1015,TX,49039.43
2020,1016,TX,50512.23
2020,1017,TX,51736.168
2020,1018,TX,51978.719
2020,1019,TX,51011.898
2020,1020,TX,49468.586
2020,1021,TX,48156.172
2020,1022,TX,47327.523
2020,1023,TX,46658.355
2020,1024,TX,46470.086
2020,1025,TX,47084.848
2020,1026,TX,48863.129
2020,1027,TX,51612.836
2020,1028,TX,52460.777
2020,1029,TX,51944.32
2020,1030,TX,50426.105
2020,1031,TX,47725.852
2020,1032,TX,44742.441
2020,1033,TX,42748.789
2020,1034,TX,41786.41
2020,1035,TX,41472.609
2020,1036,TX,41703.711
2020,1037,TX,43013.648
2020,1038,TX,46166.191
2020,1039,TX,51110.457
2020,1040,TX,52455.156
2020,1041,TX,51428.461
2020,1042,TX,51066.379
2020,1043,TX,50553.902
2020,1044,TX,49558.145
2020,1045,TX,48193.699
2020,1046,TX,46844.551
2020,1047,TX,45328.633
2020,1048,TX,44149.789
2020,1049,TX,43494.438
2020,1050,TX,43867.18
2020,1051,TX,46202.977
2020,1052,TX,46980.176
2020,1053,TX,46559.422
2020,1054,TX,45127.547
2020,1055,TX,42318.734
2020,1056,TX,39253.453
2020,1057,TX,37252.012
2020,1058,TX,36324.566
2020,1059,TX,36094.414
2020,1060,TX,36254.996
2020,1061,TX,37365.977
2020,1062,TX,40533.125
2020,1063,TX,45793.359
2020,1064,TX,46942.75
2020,1065,TX,45382.977
2020,1066,TX,44374.559
2020,1067,TX,43522.316
2020,1068,TX,42443.625
2020,1069,TX,41194.613
2020,1070,TX,40434.801
