,p60p61,p60p62,p60p63,p61p62,p61p63,p61p64,p61p65,p63p64,p63p67,p64p65,p64p67,p65p67,p61p60,p62p60,p63p60,p62p61,p63p61,p64p61,p65p61,p64p63,p67p63,p65p64,p67p64,p67p65
2050-01-16 22:00:00,0.0,0.7711569264866183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.451739353124088,0.012846896735370539,0.0,1.0679130369515,0.0,0.0,0.0,1.2792240812629494,2.467140746574808,0.0,9.073706081628291,0.0,0.0
2050-01-16 23:00:00,0.34892163486939975,0.3336043039495449,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.774280220000001,0.0,0.0,0.9237278910059463,0.0,0.0,0.0,1.2792240812629494,0.928536691609791,0.0,4.061883575211084,2.207,0.0
2050-01-17 00:00:00,0.9922337996601751,0.6641076057747485,0.6100907217013365,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,8.931392599999999,0.0,0.0,2.003,0.0,0.0,0.0,0.0,0.42249144250785875,0.0,4.98403909250786,0.0,0.0
2050-01-17 01:00:00,0.9715894597468657,0.6395750504185258,0.7322410838373876,0.0,0.0,0.238,0.0,0.2356652241259276,0.0,0.0,0.0,10.773378009999998,0.0,0.0,2.003,0.0,0.0,0.0,0.0,0.0,0.0,1.9227393458740734,2.207,0.0
2050-01-17 02:00:00,1.1731339197968527,1.0543772100174271,0.04882633676813536,0.0,0.0,0.0,1.2792240812629494,3.4952591267477047,0.0,0.0,0.0,10.50247246,0.0,0.0,2.003,0.832,0.0,0.0,0.0,0.0,2.138,0.9996388432522956,0.0,0.0
2050-01-17 03:00:00,1.087905929437659,1.053247959016399,0.0,0.0,0.0,0.0,1.1929883230021605,1.1803950519973956,2.138,0.0,0.0,8.40229076,0.0,0.0,2.003,0.832,0.0,0.0,0.0,0.0,0.0,1.0808426680026058,2.207,0.0
2050-01-17 04:00:00,0.3009471302561215,0.0,0.17076757174796564,0.832,0.0,0.0,0.0,3.781851288994515,0.0,0.0,0.0,7.612832853053517,0.0,0.19277863936674794,0.0,0.0,0.0,0.0,1.2792240812629494,0.0,2.138,0.34562485307383906,0.0,0.0
2050-01-17 05:00:00,0.9036861211270988,0.0,0.0,0.832,0.0,0.0,0.4993901703580317,0.0,0.0,0.0,0.0,7.040925977394368,0.0,0.12579578688172083,0.24502969751973325,0.0,0.0,0.0,1.2792240812629494,0.0,0.0,2.766228270000002,2.207,0.0
2050-01-17 06:00:00,1.05483410982195,0.41668519786554814,0.7582313248113184,0.0,0.0,0.0,0.0,0.34283177003325704,2.138,0.0,0.0,6.153034837394369,0.0,0.0,2.003,0.0,0.0,0.0,0.0,0.0,2.138,4.890699592035098,0.0,0.0
2050-01-17 07:00:00,1.0843232662830977,0.04169305577231168,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.790563037394367,0.0,0.0,0.5216232306598698,0.0,0.0,0.0,0.5357431909505612,0.0,0.0,6.01478193,0.0,0.0
2050-01-17 08:00:00,0.0,1.0301250668047315,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.563657382232218,0.14814620824671088,0.0,1.1295016948959298,0.832,0.0,0.0,1.2792240812629494,7.814399608511714,0.0,14.339654430511132,0.0,0.0
2050-01-17 09:00:00,0.1025190491389219,1.2756554339101007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.889672082232215,0.0,0.0,1.7661250731639733,0.0,0.0,0.0,1.2792240812629494,8.08032371504431,2.138,15.146541035707873,0.0,0.0
2050-01-17 10:00:00,0.0,1.3023055027067338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.78206715905817,0.7417680716373587,0.0,1.2763134438204924,0.0,0.456,0.238,1.2792240812629494,15.391080973833787,2.138,23.251059826831458,0.0,0.0
2050-01-17 11:00:00,0.2851748774857274,0.8520132189023372,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.78206715905817,0.0,0.0,2.003,0.0,0.456,0.238,1.2792240812629494,15.391080973833787,2.138,23.30383265895948,0.0,0.0
2050-01-17 12:00:00,0.0,1.3537152689326208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.78206715905817,0.5685723120647133,0.0,2.003,0.0,0.456,0.238,1.2792240812629494,15.391080973833787,2.138,23.315334581817567,0.0,0.0
2050-01-17 13:00:00,0.23815048549966167,0.7613605206254328,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.78206715905817,0.0,0.0,2.003,0.0,0.456,0.238,1.2792240812629494,15.391080973833787,2.138,22.89254205181794,0.0,0.0
2050-01-17 14:00:00,0.0,1.6445895088959752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.78206715905817,0.8112345000235612,0.0,2.003,0.0,0.456,0.238,1.2792240812629494,14.73594713293407,2.138,22.64593074093249,0.0,0.0
2050-01-17 15:00:00,0.29969010123686535,0.5293387517303378,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.317508421353484,0.0,0.0,2.003,0.0,0.456,0.238,1.2792240812629494,13.454938864395661,2.138,21.03863948327248,0.0,0.0
2050-01-17 16:00:00,0.03556968394239435,0.8529993485147428,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.14034719570779,0.0,0.0,2.003,0.0,0.456,0.238,1.2792240812629494,12.374453464842892,2.138,17.634227838638083,2.207,0.0
2050-01-17 17:00:00,0.3043568262669092,0.915999643189157,0.0,0.0,0.36636853951381076,0.0,0.0,0.0,0.0,0.0,0.0,11.9287847,0.0,0.0,2.003,0.0,0.0,0.238,1.2792240812629494,8.603039666265229,0.0,15.776908182430848,0.0,0.0
2050-01-17 18:00:00,0.34718898715543406,1.0299025085628928,0.0,0.0,0.0,0.0,0.29418676737222227,0.0,0.0,0.0,0.0,19.78206715905817,0.0,0.0,2.003,0.0,0.0,0.0,1.2792240812629494,6.145090466708627,0.0,14.00137182176211,0.0,4.572895776825952
2050-01-17 19:00:00,0.7463818458074591,0.6064912436076181,0.01802764421104147,0.832,0.0,0.238,0.0,0.0,0.0,0.0,0.0,14.9956405,0.0,0.0,2.003,0.0,0.0,0.0,1.2792240812629494,4.976627874885235,2.138,11.648058554885235,0.0,0.0
2050-01-17 20:00:00,0.3498851993782168,0.9867097102932728,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,10.486447837394367,0.0,0.0,2.003,0.0,0.0,0.0,1.2792240812629494,7.53445260802409,0.0,12.448673835145925,2.207,0.0
2050-01-17 21:00:00,0.12865612189285214,1.134618247104282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.688653918555222,0.0,0.0,2.003,0.0,0.0,0.0,0.8161589858963858,3.3273479578814467,0.0,8.380166691256985,2.207,0.0
2050-01-17 22:00:00,0.0,0.9440880061857647,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.103782877394369,0.7033957102461434,0.0,1.214549063748467,0.832,0.456,0.238,1.2792240812629494,1.7940577973110887,0.0,9.208032152364572,0.0,0.0
2050-01-17 23:00:00,0.0,1.2846923280185851,0.0,0.0,0.0,0.0,0.0,0.0,2.138,0.0,0.0,7.833064703053518,0.4227214878913639,0.0,1.3890894117537504,0.0,0.456,0.0,1.2792240812629494,6.476192910408827,0.0,10.599933347530666,2.207,0.0
2050-05-07 00:00:00,2.473,0.8501884280782842,0.0,0.0,0.456,0.0,1.0738713999982439,0.0,0.0,0.0,0.0,13.809074566893784,0.029812326150249813,0.0,2.003,0.0,0.0,0.0,0.0,5.57401701018965,0.0,11.543306508121296,0.0,0.0
2050-05-07 01:00:00,0.0,0.6164180869748093,0.9362298727909479,0.2228207273394241,0.0,0.0,0.48727287184635415,0.0,0.0,0.0,0.0,16.45164512,0.0,0.0,0.0,0.0,0.0,0.0,1.2792240812629494,0.0,2.138,3.0099629200000004,2.207,0.0
2050-05-07 02:00:00,0.0,0.824000834750135,0.9343035301399802,0.0,0.0,0.0,0.5461688803909512,0.0,0.0,0.0,0.0,13.835199079999999,0.0,0.0,0.0,0.0,0.0,0.0,1.2792240812629494,1.505993354340541,0.0,3.8576693664088957,2.207,0.0
2050-05-07 03:00:00,0.0,0.8060282620317698,1.0604702601601899,0.0,0.0,0.0,0.5189436675892362,0.0,0.0,0.0,0.0,13.501807210000003,0.0,0.0,0.0,0.0,0.0,0.0,1.2792240812629494,1.002000034336458,0.0,3.662130694336458,2.207,0.0
2050-05-07 04:00:00,0.821918480946604,1.514995517722293,0.0,0.0,0.0,0.238,0.6513351101944759,0.0,0.0,0.0,0.0,15.55514892,0.0,0.0,0.12560311308919836,0.832,0.0,0.0,0.0,0.0,2.138,2.38565145,2.207,0.0
2050-05-07 05:00:00,0.0,1.4838232895036287,0.7636987550339005,0.0,0.0,0.0,1.2792240812629494,0.7964757035377747,0.0,0.0,0.0,15.6026576,0.07243475588895154,0.0,0.0,0.832,0.0,0.0,1.2792240812629494,0.0,2.138,1.8476391364622256,2.207,0.0
2050-05-07 06:00:00,0.3331617315381775,0.8004253978493835,0.9931722278048285,0.0,0.0,0.0,0.0,2.2192060657943227,0.0,0.0,0.0,13.204946066663945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.138,0.36130919133411366,2.207,0.0
2050-05-07 07:00:00,0.0,1.1975137352971146,0.7082109570714257,0.10505207844405029,0.456,0.0,0.0,0.0,0.0,0.0,0.0,12.614004232379155,0.0,0.0,0.0,0.0,0.456,0.0,1.2792240812629494,2.563743160533008,0.0,7.739526720470544,0.0,0.0
2050-05-07 08:00:00,0.0,1.3114408689010377,0.0,0.0,0.10150603627110559,0.0,0.0,0.0,0.0,0.0,0.0,17.36038798223222,0.0,0.0,0.5747794830340178,0.0,0.456,0.238,0.0,6.945411114677022,2.138,13.680291322999524,0.0,0.0
2050-05-07 09:00:00,0.0,1.568698121697526,0.0,0.0,0.456,0.0,0.0,0.0,2.138,0.0,0.0,16.08899498223222,0.22057707930862902,0.0,0.39101459455516746,0.0,0.0,0.0,1.2792240812629494,11.213031502017827,0.0,16.08256473666237,2.207,0.0
2050-05-07 10:00:00,0.0,1.1477213069358323,0.2305300627514873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4519228857796769,19.78206715905817,0.6852890674169139,0.0,0.0,0.0,0.0,0.0,1.2792240812629494,13.588417249707582,0.0,22.662794169197955,0.0,0.0
2050-05-07 11:00:00,2.473,1.0101170309248135,0.0,0.13097883553498652,0.11986601702561117,0.0,0.32655944378986435,0.0,2.138,0.0,0.19082618577967914,19.78206715905817,2.473,0.0,0.0,0.0,0.0,0.0,1.2792240812629494,15.391080973833787,0.0,23.136351674858332,0.0,0.0
2050-05-07 12:00:00,0.0,0.6432519918262192,0.0,0.5125857654074185,0.4122413853449842,0.0,0.0,0.0,1.1867936898911218,0.0,2.207,19.78206715905817,0.0,0.0,0.0,0.0,0.456,0.0,1.048538837366612,15.391080973833787,2.138,25.531161616417684,0.0,0.0
2050-05-07 13:00:00,0.0,1.1872537124285258,0.7610424838530332,0.0,0.456,0.0,0.0,0.0,0.0,0.0,2.207,19.78206715905817,0.7038055934733048,0.0,0.0,0.0,0.0,0.0,1.2792240812629494,15.391080973833787,0.0,25.83866159455465,0.0,0.0
2050-05-07 14:00:00,0.0,1.2310198054601065,1.1677670146767682,0.0,0.0,0.238,0.0,0.0,1.565245300844838,0.0,2.207,19.78206715905817,1.1533940098513118,0.0,0.0,0.0,0.456,0.238,1.2792240812629494,15.391080973833787,0.0,26.09248101789569,0.0,0.0
2050-05-07 15:00:00,0.7098346129657089,1.2636037214931457,0.18612468349087313,0.0,0.456,0.0,0.0,0.0,2.138,0.0,0.5373730231740481,19.78206715905817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.391080973833787,2.138,25.07435925493175,0.0,0.0
2050-05-07 16:00:00,0.0,1.6996316267206109,1.4565335393113101,0.0,0.456,0.238,0.0,0.0,0.0,0.0,2.207,19.78206715905817,0.4286137182881371,0.0,0.0,0.0,0.0,0.238,1.2792240812629494,13.517643754044066,0.0,24.487755297961055,0.0,0.0
2050-05-07 17:00:00,0.0,1.7126767724329917,1.3413222600627994,0.0,0.10284678566192107,0.0,0.17776070115115772,0.0,0.0,0.0,0.33478502317404946,19.78206715905817,0.0,0.0,0.0,0.0,0.0,0.0,1.2792240812629494,15.391080973833787,0.0,24.33794390495803,0.0,0.0
2050-05-07 18:00:00,2.473,1.3075585646571888,1.0567369757261462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.487100682232217,1.6891820840005034,0.0,0.0,0.0,0.0,0.0,0.0,13.020045073592186,0.0,21.364413852946623,0.0,0.0
2050-05-07 19:00:00,0.0,1.3856012625910286,1.3679642148977218,0.0,0.0,0.0,0.26483440506904343,0.0,0.0,0.0,0.0,17.059481179626587,0.0,0.0,0.0,0.0,0.0,0.0,1.2792240812629494,10.197095139170163,2.138,18.480589204223648,0.0,0.0
2050-05-07 20:00:00,2.473,1.3708721113032265,0.0,0.0,0.0,0.0,0.0,1.8334260191026566,0.0,0.0,0.0,18.816441642232217,1.4532667624355937,0.0,0.14444656377207715,0.0,0.0,0.0,0.0,15.391080973833787,0.0,21.16606132185297,0.0,0.0
2050-05-07 21:00:00,0.0,1.6029762991749439,0.19633669650232477,0.041150574428877804,0.456,0.238,0.0,0.0,0.0,0.0,0.0,19.77561421223222,0.0,0.0,0.0,0.0,0.456,0.0,1.2792240812629494,11.35696712579088,0.0,16.879756638776012,2.207,0.0
2050-05-07 22:00:00,0.0,0.9590780824706685,0.0,0.2753761373872954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.045994952232217,0.0,0.0,0.12773089283008876,0.0,0.0,0.0,1.2792240812629494,10.63030942288016,0.0,17.493445007933644,0.0,0.0
2050-05-07 23:00:00,0.0,1.2517111990484266,0.0,0.0,0.0,0.0,0.6708289208603724,0.0,0.0,0.0,0.0,14.847460432232218,0.0,0.0,0.5928014698685715,0.0,0.456,0.0,1.2792240812629494,7.768279739625343,0.0,14.114938864678827,0.0,0.0
2050-05-08 00:00:00,0.0,1.2728464498675376,0.0,0.0,0.14062399577002882,0.0,0.0,0.0,0.0,0.0,0.0,16.27091505223222,0.0,0.0,0.9888087860429557,0.0,0.0,0.0,1.2792240812629494,5.16850087247737,2.138,11.207243677530855,0.0,0.0
2050-05-08 01:00:00,0.0,0.9686866058415237,0.0,0.3122996745863107,0.0,0.238,0.0,0.0,0.0,0.0,0.0,13.667553982232217,0.0,0.0,0.9068194306998691,0.0,0.456,0.0,1.2792240812629494,7.136198832115145,0.0,12.736409437168629,0.0,0.0
2050-05-08 02:00:00,0.0,0.8776957378315732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.551204522232219,0.07542379200005445,0.0,0.8201431024731984,0.0,0.0,0.0,1.2792240812629494,3.9990076403927333,2.138,9.727620965446217,0.0,0.0
2050-05-08 03:00:00,0.0,0.9556046608077936,0.0,0.3410707255741481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.479406442232218,0.0,0.0,0.8545116913803641,0.0,0.0,0.0,1.2792240812629494,6.145221480319794,0.0,11.902356055373279,0.0,0.0
2050-05-08 04:00:00,0.01803134706280951,1.3493325339653193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.826750459626586,0.0,0.0,0.9927196163528285,0.0,0.0,0.0,1.2792240812629494,5.00782483590546,2.138,11.036447370958943,0.0,0.0
2050-05-08 05:00:00,0.0,1.0659306464163505,0.0,0.3666667998815758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.277738582232217,0.0,0.0,0.30909045582797184,0.0,0.456,0.0,1.2792240812629494,5.082017359402174,0.0,11.61407821445566,0.0,0.0
2050-05-08 06:00:00,0.0,1.0719620602164766,0.4357428846387272,0.3664821711657935,0.0,0.0,0.0,0.0,0.0,0.0,2.207,13.521961682232217,0.0,0.0,0.0,0.0,0.0,0.0,1.2792240812629494,6.4154957349208175,0.0,15.348846708264652,0.0,0.0
2050-05-08 07:00:00,0.0,1.756773954885662,0.0,0.08703090102145537,0.0,0.0,0.0,0.0,0.9766081857796802,0.0,0.0,19.78206715905817,0.0,0.0,0.500887289385533,0.0,0.456,0.0,1.2792240812629494,12.435950761492364,0.0,19.42150584885028,0.0,0.0
2050-05-08 08:00:00,0.0,1.5250836209635643,0.0,0.0,0.0,0.0,0.0,0.0,0.7172491990552636,0.0,1.2571920382608113,19.78206715905817,0.6662616755132871,0.0,0.8132293489892848,0.0,0.456,0.0,1.2792240812629494,15.391080973833787,0.0,21.805093120421624,2.207,0.0
2050-05-08 09:00:00,0.0,1.466503915367702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.207,19.78206715905817,0.35470795987729176,0.0,0.5042790323660198,0.0,0.0,0.238,1.2792240812629494,15.391080973833787,0.9853196089407348,26.091933276935613,0.0,0.0
2050-05-08 10:00:00,0.5679697641519739,0.7166799509145708,0.0,0.832,0.0,0.238,0.0,0.0,0.0,0.0,0.32905926114199224,19.78206715905817,0.0,0.0,0.8686510312723245,0.0,0.0,0.0,1.2792240812629494,14.71353572594088,0.0,23.017481985875353,0.0,0.0
2050-05-08 11:00:00,0.0,1.9132009358899895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.415650988032116,19.78206715905817,0.4454047301525077,0.0,1.2029387820163286,0.0,0.0,0.0,1.2792240812629494,15.391080973833787,1.0599565648580658,25.875342442676498,0.0,0.0
2050-05-08 12:00:00,0.0,1.7205714166890802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.207,19.78206715905817,0.6133995623692596,0.0,1.209387903611025,0.0,0.0,0.238,1.2792240812629494,15.391080973833787,0.8498971768259524,26.87680406317524,0.0,0.0
2050-05-08 13:00:00,0.0,1.7576203066732192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.207,19.78206715905817,1.0198859155921527,0.0,1.1780028857893663,0.0,0.456,0.238,1.2792240812629494,15.391080973833787,0.3993572431738972,27.196175032806146,0.0,0.0
2050-05-08 14:00:00,0.0,1.2991098327153408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.012337246366716,19.78206715905817,0.9740582174786024,0.0,0.8446499756540187,0.0,0.456,0.238,1.2792240812629494,15.391080973833787,0.8300650054248848,26.208590569820394,0.0,0.0
2050-05-08 15:00:00,0.0,1.2730319222570519,0.11749409765003643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8488629825038423,19.78206715905817,1.0219924861944851,0.0,0.0,0.0,0.456,0.0,1.2792240812629494,12.074160594848106,0.0,18.890032906797764,2.207,0.0
2050-05-08 16:00:00,0.0,1.2529186064889999,0.0,0.0,0.0,0.0,0.0,0.0,2.138,0.0,0.0,19.539787891340566,0.7388098633319622,0.0,0.2511605472252017,0.0,0.0,0.0,1.2792240812629494,13.557669056751642,0.0,19.784860287827048,2.207,0.0
2050-05-08 17:00:00,1.2866608473399266,1.2050846822519592,0.0,0.0,0.0,0.0,0.7680074250207685,0.0,0.0,2.8001092566244488,2.207,13.245299628000371,0.0,0.0,2.003,0.0,0.0,0.0,0.0,14.550774480073102,0.0,27.28455637456978,0.0,0.0
2050-05-08 18:00:00,1.0642108762052183,0.7696668723033684,0.5311905308077514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19959714094183312,19.78206715905817,0.0,0.0,2.003,0.0,0.0,0.0,0.0,11.577253695160573,0.0,17.227524794320136,2.207,0.0
2050-05-08 19:00:00,0.0,0.9057449865352077,0.0009435861916696209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.106741037394366,0.058771943385330205,0.0,0.0,0.0,0.0,0.0,1.2792240812629494,10.902680256637549,0.0,16.159352486637548,2.207,0.0
2050-05-08 20:00:00,0.23532495010925947,1.53301043979957,0.12874827735769362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.119002537394367,0.0,0.0,0.0,0.832,0.0,0.0,0.0,9.019133175488115,0.0,13.840268915488116,2.207,0.0
2050-05-08 21:00:00,0.3919232143694624,1.0149119701477294,0.3452554771586484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.99019552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1787043682071,0.0,10.3420365082071,2.207,0.0
2050-05-08 22:00:00,0.0,0.9382308233187947,1.4488206061272462,0.0,0.456,0.0,0.0,0.0,0.0,0.0,0.0,15.441007370000001,0.3141264198112889,0.0,0.0,0.0,0.0,0.0,0.0,2.0512458247926553,0.0,5.08857034686101,2.207,0.0
2050-05-08 23:00:00,0.0,1.0860518292029637,1.7037976018855738,0.10103759439144411,0.456,0.0,1.2792240812629494,3.562880902741476,0.0,0.0,0.0,9.596837029544943,0.0,0.0,0.0,0.832,0.0,0.0,0.0,0.0,0.0,1.1861182493268778,0.0,0.0
2050-06-26 00:00:00,0.0,1.4364308151805159,0.5977578928746294,0.0,0.0,0.0,0.0,0.0,2.138,0.0,0.0,18.716537342605633,0.8406611273404552,0.0,0.0,0.0,0.0,0.0,1.2792240812629494,8.032978819061064,0.0,11.956595949061064,2.207,0.0
