,p61,p62,p60,p63,p64,p65,p67
2050-06-20 08:00:00,692.2529874183753,692.2529874183753,692.2529874183753,692.2529874183753,692.2529874183753,692.2529874183753,692.2529874183753
2050-06-20 09:00:00,679.4780513060034,679.4780513060034,679.4780513060034,692.2529874183753,692.2529874183753,692.2529874183753,692.2529874183753
2050-06-20 10:00:00,679.4780513060034,679.4780513060034,679.4780513060034,692.2529874183753,692.2529874183753,692.2529874183753,692.2529874183753
2050-06-20 11:00:00,679.4780513060097,679.4780513060097,679.4780513060097,692.2529874183753,692.2529874183753,692.2529874183753,692.2529874183753
2050-06-20 12:00:00,679.4780513060034,679.4780513060022,679.4780513060034,692.2529874183753,692.2529874183753,692.2529874183753,758.9861325871061
2050-06-20 13:00:00,679.4780513060097,679.4780513060097,679.4780513060097,692.2529874183753,692.2529874183753,692.2529874183753,1010.9647577183646
2050-06-20 14:00:00,679.4780513060097,679.4780513060097,679.4780513060097,692.2529874183753,692.2529874183753,692.2529874183753,1010.9647577183646
2050-06-20 15:00:00,679.4780513060097,679.4780513060097,679.4780513060097,692.2529874183753,692.2529874183753,692.2529874183753,1010.9647577183646
2050-06-20 16:00:00,679.4780513060097,679.4780513060097,679.4780513060097,1010.9647577183646,1010.9647577183646,692.2529874183753,1010.9647577183646
2050-06-20 17:00:00,692.2529874183753,692.2529874183753,692.2529874183753,1010.9647577183646,1010.9647577183646,692.2529874183753,1010.9647577183646
2050-06-20 18:00:00,799.3859427129452,799.3859427129452,799.3859427129452,1098.6907559644133,1010.9647577183646,692.2529874183753,1098.6907559644133
2050-06-20 19:00:00,799.3859427129452,799.3859427129452,799.3859427129452,1010.9647577183646,1010.9647577183646,692.2529874183753,1010.9647577183646
2050-06-20 20:00:00,799.3859427129452,799.3859427129452,799.3859427129452,1010.9647577183646,1010.9647577183646,692.2529874183753,1010.9647577183646
2050-06-20 21:00:00,799.3859427129452,799.3859427129452,799.3859427129452,1010.9647577183646,1010.9647577183646,692.2529874183753,1010.9647577183646
2050-06-20 22:00:00,799.3859427129452,799.3859427129452,799.3859427129452,1010.9647577183646,799.3859427129452,692.2529874183753,1010.9647577183646
2050-06-20 23:00:00,692.2529874183753,692.2529874183753,692.2529874183753,692.2529874183753,692.2529874183753,692.2529874183753,692.2529874183753
2050-06-26 00:00:00,99.0492786160353,99.0492786160353,99.0492786160353,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-26 01:00:00,99.04927861603642,99.04927861603642,99.04927861603642,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-26 02:00:00,99.0492786160355,99.0492786160355,99.0492786160355,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-26 03:00:00,99.0492786160355,99.0492786160353,99.0492786160355,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-26 04:00:00,99.0492786160353,99.0492786160353,99.0492786160355,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-26 05:00:00,99.0492786160353,99.0492786160353,99.0492786160355,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-26 06:00:00,99.04927861603642,99.0492786160353,99.0492786160355,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-26 07:00:00,99.0492786160355,99.0492786160353,99.0492786160355,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-26 08:00:00,99.04927861603642,99.04927861603642,99.04927861603642,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-26 09:00:00,85.77478707078996,85.77478707078996,85.77478707078996,85.77478707078996,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-26 10:00:00,85.77478707078996,85.77478707078996,85.77478707078996,85.77478707078996,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-26 11:00:00,84.19188682363001,84.19188682363001,84.19188682363001,85.77478707078996,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-26 12:00:00,84.19188682363001,84.19188682363001,84.19188682363001,85.77478707078996,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-26 13:00:00,84.19188682363001,84.19188682363001,84.19188682363001,85.77478707078996,100.91151420092936,100.91151420092936,118.71942847168158
2050-06-26 14:00:00,84.19188682363001,84.19188682363001,84.19188682363001,85.77478707078996,100.91151420092936,100.91151420092936,118.71942847168158
2050-06-26 15:00:00,84.19188682363018,84.19188682363018,84.19188682363018,85.77478707078996,100.91151420092936,100.91151420092936,118.71942847168158
2050-06-26 16:00:00,84.19188682363001,84.19188682363001,84.19188682363001,100.91151420092936,100.91151420092936,100.91151420092936,118.71942847168158
2050-06-26 17:00:00,99.0492786160355,99.0492786160355,99.0492786160355,100.91151420092936,100.91151420092936,100.91151420092936,118.71942847168158
2050-06-26 18:00:00,99.04927861603642,99.0492786160355,99.0492786160355,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-26 19:00:00,99.04927861603642,99.04927861603642,99.04927861603642,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-26 20:00:00,99.04927861603642,99.04927861603642,99.04927861603642,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-26 21:00:00,99.0492786160353,99.0492786160353,99.0492786160355,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-26 22:00:00,99.0492786160355,99.0492786160355,99.0492786160355,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
2050-06-26 23:00:00,99.0492786160353,99.0492786160353,99.0492786160353,100.91151420092936,100.91151420092902,100.91151420092902,100.91151420092902
2050-06-27 00:00:00,99.04927861603642,99.0492786160353,99.04927861603642,100.91151420092936,100.91151420092936,100.91151420092936,100.91151420092936
