,windlat26.0lon-97.5p65,windlat27.0lon-99.375p65,windlat27.5lon-99.375p65,windlat28.0lon-99.375p65,windlat28.5lon-100.0p65,windlat28.5lon-97.5p65,windlat29.0lon-99.375p65,windlat29.0lon-96.875p65,windlat29.5lon-98.75p65,windlat29.5lon-96.25p65,solarlat26.0lon-97.5p65,solarlat27.0lon-99.375p65,solarlat27.5lon-99.375p65,solarlat28.0lon-99.375p65,solarlat28.5lon-100.0p65,solarlat28.5lon-97.5p65,solarlat29.0lon-99.375p65,solarlat29.0lon-96.875p65,solarlat29.5lon-98.75p65,solarlat29.5lon-96.25p65,windlat29.5lon-103.125p61,windlat30.0lon-103.75p61,windlat30.0lon-101.25p61,windlat30.5lon-103.125p61,windlat30.5lon-100.625p61,windlat31.0lon-105.0p61,windlat31.0lon-102.5p61,windlat31.5lon-105.625p61,windlat31.5lon-100.625p61,windlat32.0lon-104.375p61,windlat32.0lon-99.375p61,windlat32.5lon-100.0p61,solarlat29.5lon-103.125p61,solarlat30.0lon-103.75p61,solarlat30.0lon-101.25p61,solarlat30.5lon-103.125p61,solarlat30.5lon-100.625p61,solarlat31.0lon-105.0p61,solarlat31.0lon-102.5p61,solarlat31.5lon-105.625p61,solarlat31.5lon-100.625p61,solarlat32.0lon-104.375p61,solarlat32.0lon-99.375p61,solarlat32.5lon-100.0p61,windlat30.0lon-98.75p64,windlat30.0lon-96.25p64,windlat30.5lon-98.125p64,windlat31.0lon-100.0p64,solarlat30.0lon-98.75p64,solarlat30.0lon-96.25p64,solarlat30.5lon-98.125p64,solarlat31.0lon-100.0p64,windlat31.0lon-97.5p63,windlat31.5lon-98.125p63,windlat31.5lon-95.625p63,windlat32.0lon-96.875p63,windlat32.5lon-97.5p63,windlat32.5lon-95.0p63,windlat33.0lon-97.5p63,windlat33.5lon-98.75p63,windlat33.5lon-96.25p63,windlat34.0lon-98.125p63,solarlat31.0lon-97.5p63,solarlat31.5lon-98.125p63,solarlat31.5lon-95.625p63,solarlat32.0lon-96.875p63,solarlat32.5lon-97.5p63,solarlat32.5lon-95.0p63,solarlat33.0lon-98.75p63,solarlat33.0lon-96.25p63,solarlat33.5lon-97.5p63,solarlat33.5lon-95.0p63,solarlat34.0lon-98.75p63,windlat31.5lon-103.125p62,windlat32.0lon-101.875p62,windlat32.5lon-102.5p62,solarlat31.5lon-103.125p62,solarlat32.0lon-101.875p62,solarlat32.5lon-102.5p62,windlat33.0lon-100.0p60,windlat33.5lon-101.25p60,windlat34.0lon-100.625p60,windlat34.5lon-100.625p60,solarlat33.5lon-100.0p60,solarlat34.5lon-100.0p60
2050-01-10 10:00:00,0.0,0.37507614493370056,0.1502763330936432,0.31760919094085693,0.09464879333972931,0.0,0.12273102253675461,0.0,0.16778255999088287,0.703611433506012,0.7134563,0.7262187,0.70621324,0.7080044,0.68935007,0.726226,0.68595505,0.7204499,0.6851843,0.70817393,0.011446269229054451,0.33201122283935547,0.0,0.36663469672203064,0.0,0.11807554215192795,0.1840021312236786,0.0,0.0,0.13026124238967896,0.0,0.0,0.63059914,0.6265646,0.6497981,0.6267492,0.6475507,0.5418349,0.6218499,0.44691232,0.6371085,0.4988653,0.64003414,0.6307659,0.13647551834583282,0.7983154654502869,0.22452762722969055,0.0,0.6806786,0.7087912,0.6829537,0.6392063,0.0,0.0,0.0,0.07876162230968475,0.0,0.17382846772670746,0.0,0.0,0.12728142738342285,0.003170396899804473,0.69517446,0.67127484,0.70987284,0.68190545,0.64850456,0.6884326,0.61816674,0.6646508,0.64940417,0.6751547,0.60480964,0.14459402859210968,0.08697618544101715,0.10435059666633606,0.5770583,0.5950709,0.5720152,0.019286176189780235,0.09804770350456238,0.06566464900970459,0.061053566634655,0.58704066,0.54256326
2050-01-10 11:00:00,0.0,0.46881571412086487,0.20900018513202667,0.3539659082889557,0.10752931237220764,0.0,0.12550164759159088,0.0,0.18543154001235962,0.7438881993293762,0.78563964,0.821684,0.8001283,0.8053091,0.789811,0.81964946,0.7845011,0.82331645,0.79339164,0.8066321,0.0033867424353957176,0.43904927372932434,0.002671451773494482,0.4081747531890869,0.0,0.010045291855931282,0.19527016580104828,0.0,0.0002795891196001321,0.021529152989387512,0.0,0.0,0.73149306,0.7447998,0.7535415,0.7440002,0.75759935,0.6852537,0.74591595,0.6415547,0.7498739,0.6355825,0.74983865,0.7249479,0.14974868297576904,0.7964650392532349,0.25719141960144043,0.0,0.7917536,0.81313187,0.79606,0.73709476,0.0,0.0,0.0,0.19143930077552795,0.0,0.23609107732772827,0.0,0.0,0.05977361276745796,0.0,0.799388,0.77739966,0.8098637,0.78495646,0.7373507,0.782014,0.72552776,0.76166236,0.751237,0.7778944,0.72349465,0.061614759266376495,0.020340658724308014,0.042259085923433304,0.6905812,0.7137801,0.6887417,0.0,0.03925405815243721,0.0,0.0,0.68708956,0.6752007
2050-01-10 12:00:00,0.0,0.5201932191848755,0.25147223472595215,0.3916889727115631,0.11709678173065186,0.0,0.12385395914316177,0.0,0.18809615075588226,0.7543304562568665,0.79577726,0.84527385,0.83517146,0.84356236,0.82872146,0.8534759,0.82138795,0.84827703,0.82186675,0.8227857,0.0,0.23848801851272583,0.0047110323794186115,0.2255878746509552,0.0,0.0,0.10262911766767502,0.0,0.0,0.0,0.0,0.0,0.775388,0.79772025,0.803601,0.795368,0.7948643,0.73206013,0.7819531,0.74703383,0.7969639,0.7001139,0.7889465,0.76230955,0.1538304090499878,0.7767682671546936,0.2662266790866852,0.0,0.82426006,0.83743256,0.8298685,0.77612346,0.0,0.0,0.0,0.21259805560112,0.0,0.24080075323581696,0.0,0.0,0.05261380970478058,0.002749843057245016,0.8362064,0.81337583,0.83350277,0.82103604,0.78079677,0.80765074,0.7759181,0.7941412,0.7912668,0.81439716,0.7542478,0.0,0.0,0.009216126054525375,0.7193297,0.73829174,0.7158941,0.0,0.013992338441312313,0.0,0.0,0.72916126,0.73018193
2050-01-10 13:00:00,0.0,0.49925267696380615,0.26844102144241333,0.44074389338493347,0.1261579692363739,0.0,0.11810506135225296,0.0,0.18649187684059143,0.723875105381012,0.7482789,0.8170293,0.7954502,0.8130736,0.8021495,0.8170066,0.7946006,0.8122524,0.7961855,0.7929696,0.0,0.11615392565727234,0.0001880651107057929,0.10138242691755295,0.0,0.0,0.029983168467879295,0.0,0.0,0.0,0.0,0.0,0.76051486,0.78669435,0.7926904,0.7698936,0.78492975,0.7405954,0.75567985,0.7674545,0.77966446,0.7197923,0.7806139,0.7510618,0.1551457941532135,0.7313807010650635,0.2754982113838196,0.0,0.80289495,0.80404514,0.80905014,0.7670008,0.0,0.0,0.0,0.20503173768520355,0.0,0.26210519671440125,0.01955491676926613,0.009831849485635757,0.07786732912063599,0.0047089168801903725,0.81252223,0.7956208,0.8027342,0.8019141,0.7749431,0.78591025,0.77472395,0.7744647,0.7799399,0.7958959,0.73375106,0.0,0.0,0.0,0.71969116,0.71471804,0.7116203,0.0,0.0,0.0,0.0,0.7241958,0.756637
2050-01-10 14:00:00,0.0,0.471262663602829,0.28528109192848206,0.4856563210487366,0.11669005453586578,0.0,0.09440553188323975,0.0,0.16554170846939087,0.6519513130187988,0.6447374,0.71493053,0.71050084,0.72400105,0.71875197,0.7206899,0.71174455,0.716657,0.713865,0.69910944,0.0,0.04892759770154953,0.0,0.03215023875236511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7018212,0.7234317,0.7237906,0.7023717,0.71476996,0.7031452,0.6904878,0.723523,0.70698684,0.69429034,0.7200728,0.6973801,0.14746254682540894,0.6735779047012329,0.2510072588920593,0.0,0.7224971,0.70970625,0.7278428,0.70563847,0.0,0.0,0.0,0.16588838398456573,0.0,0.27241259813308716,0.05064644291996956,0.0315694585442543,0.12041123956441879,0.01179368793964386,0.7309157,0.7209474,0.71385217,0.72432107,0.7115522,0.70734304,0.71628195,0.6964994,0.7178975,0.71491563,0.66908973,0.0,0.0,0.0,0.6549614,0.6549198,0.65825015,0.0,0.0,0.0,0.007419065572321415,0.6867852,0.7178944
2050-01-10 15:00:00,0.0,0.4155181646347046,0.2754487693309784,0.4900670051574707,0.07258381694555283,0.0,0.06011640653014183,0.0,0.13217902183532715,0.5771805644035339,0.4712319,0.5674745,0.5626396,0.5743911,0.5774045,0.5639353,0.57385516,0.5605875,0.57688874,0.54714745,0.0,0.02687753178179264,0.0,0.01054746750742197,0.0,0.018121670931577682,0.0,0.0,0.0,0.0,0.015020357444882393,0.0,0.5979616,0.60982144,0.60201955,0.60668474,0.5893093,0.61524373,0.59614825,0.6280375,0.58202666,0.6037467,0.602289,0.5748681,0.12083382159471512,0.6314060091972351,0.19913697242736816,0.0,0.58654207,0.5620681,0.5907609,0.59458256,0.0,0.0,0.0,0.11813680082559586,0.0,0.23952896893024445,0.07999678701162338,0.05150086060166359,0.1444457471370697,0.013042876496911049,0.59267,0.59237957,0.57072604,0.59089136,0.58869797,0.5662433,0.5976497,0.5603744,0.6019218,0.5665095,0.5543744,0.0,0.0,0.0,0.58071387,0.5536127,0.5656647,0.0,0.0,0.0,0.024182716384530067,0.57677996,0.6064328
2050-01-10 16:00:00,0.0,0.31932154297828674,0.24460527300834656,0.41810300946235657,0.025828879326581955,0.0,0.02616312727332115,0.0,0.08614228665828705,0.48651358485221863,0.25980628,0.3407444,0.3385911,0.3529959,0.36764643,0.33026952,0.36254725,0.32739028,0.3580907,0.3161686,0.015165986493229866,0.027391383424401283,0.0,0.0038423039950430393,0.0,0.05452409014105797,0.0,0.0,0.0,0.0,0.028445610776543617,0.0,0.4276205,0.43674022,0.41632223,0.44228098,0.40611905,0.46108755,0.43645757,0.4800564,0.38454354,0.45646816,0.40488198,0.387821,0.08851619809865952,0.579848051071167,0.14516396820545197,0.0,0.38617408,0.32641268,0.38220766,0.40361848,0.0,0.0,0.0,0.07372021675109863,0.0,0.17964614927768707,0.09126599878072739,0.050625599920749664,0.13640530407428741,0.0034931902773678303,0.38753432,0.39752406,0.35742587,0.3772935,0.38531655,0.3454581,0.40132076,0.3606515,0.38313392,0.33106363,0.35819995,0.0,0.0,0.0,0.44512957,0.40673998,0.426056,0.0,0.0,0.005904030986130238,0.035731106996536255,0.39440686,0.41991606
2050-01-10 17:00:00,0.0,0.1544562727212906,0.1623484492301941,0.2738799452781677,0.0,0.0,0.0004563578695524484,0.0,0.0502118282020092,0.31997624039649963,0.051070288,0.099634916,0.10055948,0.10279833,0.11260946,0.0748551,0.09834254,0.06544919,0.08690816,0.043482598,0.030290992930531502,0.010633855126798153,0.0,0.0,0.0,0.10132981836795807,0.0,0.0,0.0,0.011614049784839153,0.028825417160987854,0.0,0.16824841,0.17733398,0.13190448,0.17605534,0.11777461,0.21457867,0.16320324,0.23570539,0.09216565,0.19558075,0.07948644,0.08490707,0.07613427937030792,0.4417818486690521,0.12077923864126205,0.0,0.08810025,0.042778358,0.072493635,0.0981222,0.0,0.0,0.0,0.04379523545503616,0.0,0.21207252144813538,0.12315579503774643,0.05112089589238167,0.09498795866966248,0.0,0.064048074,0.07368336,0.0088020535,0.036363013,0.043384284,0.0,0.05696749,0.0,0.01771653,0.0,0.052406386,0.012206642888486385,0.0,0.0,0.1726274,0.12556551,0.14391054,0.0107380086556077,0.0,0.030413364991545677,0.051182765513658524,0.08316482,0.088783525
2050-01-10 18:00:00,0.0,0.05815804377198219,0.09697407484054565,0.18081605434417725,0.0,0.0,0.0,0.0,0.033664770424366,0.2329435646533966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308933973312378,0.0,0.0,0.0,0.0,0.15709726512432098,0.0,0.0,0.0,0.05505682900547981,0.028999067842960358,0.005563664250075817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08892977982759476,0.42666488885879517,0.13511823117733002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060972653329372406,0.0,0.4763513505458832,0.17649540305137634,0.04813177138566971,0.06973377615213394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0797489732503891,0.03340538591146469,0.019222674891352654,0.0,0.0,0.0,0.02891305647790432,0.0,0.05844933167099953,0.062341053038835526,0.0,0.0
2050-01-10 19:00:00,0.0,0.021295499056577682,0.04955857992172241,0.11280819028615952,0.0,0.0,0.0,0.0,0.03894923999905586,0.23738513886928558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030543925240635872,0.0,0.0,0.0,0.0,0.15831363201141357,0.0,0.0,0.0,0.08828778564929962,0.04448029771447182,0.017129940912127495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10141236335039139,0.491622656583786,0.14738348126411438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1086203083395958,0.0,0.6790390014648438,0.2248215228319168,0.02749396115541458,0.0922740027308464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11286688596010208,0.03976307064294815,0.0374910831451416,0.0,0.0,0.0,0.02360640838742256,0.0,0.06030823662877083,0.03927856311202049,0.0,0.0
2050-01-10 20:00:00,0.0,0.011501112021505833,0.017452947795391083,0.07648249715566635,0.0,0.0,0.0,0.0,0.05051739513874054,0.3016945421695709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021350182592868805,0.027839140966534615,0.0,0.0003077746368944645,0.0,0.11733689159154892,0.0,0.0,0.0,0.1040213331580162,0.07316501438617706,0.024272089824080467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08064129948616028,0.6087639927864075,0.12067373096942902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14778093993663788,0.0,0.736664891242981,0.25013840198516846,0.016618648543953896,0.22485682368278503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909087285399437,0.022923260927200317,0.03273861110210419,0.0,0.0,0.0,0.006878343410789967,0.016819510608911514,0.06799786537885666,0.041299883276224136,0.0,0.0
