GAMS Symbol,57197+1,58009+1,58009+2,58027+1,58068+1,58537+1,58716+1,59204+OCIA3,59205+OCIA5,60472+CPS1,57699+AES1,58013+PV,61205+PV1,60427+CSS1,60774+GEN1,59207+OCIA7,60372+LSPV1,60581+UCTX,58488+1,58710+BRLA,58717+1,59206+OCIA6,59994+ROSEK,60044+BKTH1,60436+1,60682+PEARL,60989+PV1
2050-02-25 15:00:00,8.055996537208557,3.3572794437408446,2.9975709319114685,5.824341613054275,5.824341613054275,24.89789292216301,2.625658130645752,3.28207266330719,61.57246232032776,0.5967404842376709,18.2758891582489,0.79856715798378,0.9335064589977264,1.3571003675460815,9.495296347141267,65.8775269985199,64.07520174980164,99.66977834701538,6.418713927268982,19.845615899562834,25.016091012954714,69.76884484291077,103.49948689341545,131.9545452594757,78.73912489414215,33.22325944900513,32.31944143772125
2050-02-25 16:00:00,5.522667288780212,2.310153841972351,2.062637358903885,3.899774703383446,3.899774703383446,17.258615589141847,1.7999804496765137,2.249975562095642,43.20710897445679,0.4090864658355713,12.515240907669067,0.5532099425792695,0.6610752493143082,0.9771934151649475,6.730263644456864,49.02423620223999,48.79744350910187,74.91710186004639,4.810670614242554,15.099274575710297,18.187180531024932,52.44197130203247,78.7462167441845,98.90826678276062,59.184510469436646,24.97236728668213,24.74088817834854
2050-02-25 17:00:00,2.4442876875400543,1.0352288842201232,0.9243115037679672,1.7244101867079735,1.7244101867079735,7.852760361135006,0.7966567277908326,0.9958209097385406,20.522841811180115,0.1810583472251892,5.4429057240486145,0.24189138114452363,0.31887173652648926,0.4520523250102997,3.1239310622215273,25.545215606689453,27.24318504333496,41.76292419433594,2.690196931362152,8.517754703760147,9.095460838079452,29.234046936035156,44.42206509411335,53.711664736270905,32.99271011352539,13.920974731445312,13.948681950569153
2050-02-25 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0108948685228825,0.0,0.0,0.0,0.014953369740396738,0.0,0.0,0.0,6.0020677745342255,10.201722756028175,0.7747810333967209,2.4263446673750875,0.8532166823744775,7.141205929219723,12.653949838131666,12.51351810246706,8.059360977262259,3.400574252009392,4.203496128320694
2050-02-25 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-25 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-25 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-25 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-25 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-26 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-26 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-26 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-26 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-26 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-26 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-26 07:00:00,0.3297707922756672,0.14559834450483322,0.12999852187931538,0.308164069801569,0.308164069801569,0.8220345167443157,0.10748085081577302,0.13435106351971626,1.6519108787178993,0.024427466094493866,0.7096998766064644,0.02374807111918926,0.01833501225337386,0.003581355093047023,0.15272556245326996,0.0,0.0,0.0,0.0,0.0,0.34914332851767543,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-26 08:00:00,4.694993242621422,1.905270743370056,1.701134592294693,3.498442178964615,3.498442178964615,13.694622856378556,1.5302200198173523,1.9127750247716904,29.934915900230408,0.34777727723121643,10.641586482524872,0.44752638638019565,0.45181189477443695,0.6342935562133789,4.9797035515308385,26.019909977912903,20.60224562883377,35.07370054721832,1.9049665331840515,6.5515655189752575,11.340371561050416,24.551590383052826,34.167932756245136,48.379096537828445,27.708223432302475,11.691233515739441,10.48438623547554
2050-02-26 09:00:00,7.735977351665497,3.318133687973022,2.962619364261627,5.758440220355988,5.758440220355988,23.166317862272265,2.5213555812835695,3.1516944766044617,56.51159882545471,0.5730353593826294,17.29579210281372,0.7407742738723755,0.8494192063808441,1.1264312267303467,8.54484852552414,50.808000564575195,45.635977387428284,74.18403178453445,4.71641331911087,14.45820021033287,22.484773206710816,51.92882224917412,75.40286533534527,100.94303810596466,58.60538510978222,24.728010594844818,23.72189164161682
2050-02-26 10:00:00,9.783266991376877,4.113895225524902,3.6731207370758057,7.220418959856033,7.220418959856033,29.462924891710284,3.1886203527450565,3.98577544093132,70.9399402141571,0.7246864438056946,21.884533166885376,0.9337631702423096,1.0740968585014343,1.4632346630096436,10.944571256637573,66.1399245262146,62.72106170654297,101.68333053588867,6.491766571998596,19.942156732082367,28.992409014701845,71.17833137512207,104.00296971201897,137.3477325439453,80.32983112335205,33.89444351196289,32.69838094711304
2050-02-26 11:00:00,10.945548355579376,4.553279781341552,4.065428376197815,7.942363786697388,7.942363786697388,33.06466719508171,3.567437982559204,4.459297478199005,79.61043119430542,0.8107813596725464,24.548234939575195,1.0405304074287416,1.2205046117305756,1.6621322631835938,12.39660724401474,76.14768743515015,72.97953367233276,120.2966183423996,7.615002989768982,23.493105030059812,33.01976709365845,84.20763283967972,122.52198815345764,161.8823195695877,95.03432849049568,40.098872780799866,38.778358697891235
2050-02-26 12:00:00,11.145277708768845,4.6812169551849365,4.179657995700836,8.136624813079834,8.136624813079834,33.75224259495735,3.632534956932068,4.540668696165085,82.4896514415741,0.82557612657547,25.04912495613098,1.0761766195297242,1.2720201015472412,1.747075080871582,13.021537017822267,81.66696429252625,77.7462899684906,127.37841010093689,8.159321546554565,25.053391873836517,34.434014368057255,89.16488707065582,130.6592456996441,171.0955537557602,100.62894397974014,42.45947003364563,41.040799021720886
2050-02-26 13:00:00,10.739491134881973,4.510744094848633,4.027450084686279,7.839359557628632,7.839359557628632,32.65426160693169,3.5002785921096806,4.3753482401371,79.97478246688843,0.7955178618431091,24.174621105194092,1.043661540746689,1.228970468044281,1.719159483909607,12.675902938842773,81.5481960773468,78.24043035507202,127.69182622432709,8.128343224525452,25.15645612478256,33.304485940933226,89.38427835702896,131.1967496573925,169.50501537322998,100.8765427172184,42.563942074775696,40.89345633983612
2050-02-26 14:00:00,9.639023959636688,3.905694198608398,3.487226963043213,6.8860036611557005,6.8860036611557005,29.7465548992157,3.1416078090667727,3.9270097613334656,72.01442122459412,0.7140017747879028,21.87673330307007,0.9514024794101715,1.1250089406967163,1.582452416419983,11.526778674125671,75.87230205535889,73.70491027832031,118.50089728832245,7.623314261436462,23.418116319179536,30.219176530838013,82.95062810182571,122.1309046447277,156.84536385536194,93.61570885777473,39.50029909610748,38.42414319515228
2050-02-26 15:00:00,7.814677387475967,3.152689981460571,2.8149017691612244,5.422323703765869,5.422323703765869,24.145861119031906,2.5470059633255007,3.1837574541568756,59.27895903587341,0.5788649916648865,17.841306924819946,0.7817512929439545,0.9236943125724792,1.3375521898269653,9.58432183265686,65.09091258049011,64.13894891738892,101.55896544456482,6.325004696846008,20.11570054292679,24.6412282705307,71.09127581119537,104.90804091095924,134.80419313907623,80.23158270120621,33.852988481521606,32.85413682460785
2050-02-26 16:00:00,5.352689936757088,2.209768533706665,1.973007619380951,3.7850023895502094,3.7850023895502094,16.914740556478502,1.7445804238319398,2.1807255297899246,43.212831020355225,0.3964955508708954,12.222521603107452,0.542092052102089,0.6604727357625961,0.9671781659126282,6.802395886182786,48.32274615764618,48.236823081970215,75.5051851272583,2.348848283290863,14.989476299285888,18.35670397281647,52.85362958908081,78.17359328269958,98.82785069942474,59.64909625053406,25.168395042419434,21.92237675189972
2050-02-26 17:00:00,2.4125385135412216,1.047139871120453,0.9349463135004044,1.7064498871564866,1.7064498871564866,7.846329882740975,0.7863088488578797,0.9828860610723495,20.727793872356415,0.178706556558609,5.326423197984695,0.24070218354463577,0.32608844339847565,0.4520237445831299,3.171435737609863,24.82229918241501,26.438850164413452,33.80056098103523,0.7866216450929642,6.498049727082252,8.708097714185715,23.660392686724663,33.88883549720049,38.19995731115341,26.702443175017834,11.266853660345078,7.8831978142261505
2050-02-26 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9342452511191368,0.0,0.0,0.0,0.01170765864662826,0.0,0.0,0.0,5.4403480142354965,4.921171814203262,0.200458113104105,1.3105368062853813,0.3701161276549101,3.4448202699422836,6.8347532115876675,3.959701593965292,3.8877257332205772,1.6403906047344208,1.9981252029538155
2050-02-26 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-26 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-26 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-26 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-26 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-27 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-27 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-27 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-27 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-27 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-27 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-27 07:00:00,0.2981055546551943,0.08396072611212729,0.07496493402868509,0.12003355734050275,0.12003355734050275,0.7134516619145871,0.09716032892465593,0.12145041115581989,0.9835477918386459,0.0220818929374218,0.6862411089241505,0.02390977963805199,0.013196209911257029,0.004967897664755583,0.15255422852933406,0.0,0.0,0.0,0.0,0.0,0.32156130820512774,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-27 08:00:00,4.66438789665699,1.8939800977706909,1.6910536587238312,3.1465529590845107,3.1465529590845107,13.493887373805046,1.5202449440956116,1.9003061801195145,30.83590269088745,0.34551021456718445,10.527560412883759,0.4403636932373047,0.45662131905555725,0.6333926320075989,4.909330028295517,26.331070065498352,21.095572412014008,35.41921377182007,2.011268138885498,6.620621231198311,11.579689192771912,24.793449640274048,34.52807430177927,48.77342310547829,27.981178879737854,11.80640459060669,10.652206838130951
2050-02-27 09:00:00,7.60880121588707,3.1806839466094967,2.8398963809013367,5.700542163848877,5.700542163848877,22.46013331413269,2.4799055814743043,3.0998819768428802,55.90871572494507,0.5636149048805237,17.147151231765747,0.7260344922542572,0.8499316871166229,1.1203993558883667,8.402377641201019,51.09437108039856,46.64516746997833,75.06448924541473,4.7571927309036255,14.604636913537979,22.652626705169677,52.545142471790314,76.16656668484211,101.35885632038116,59.30094650387764,25.021496415138245,23.913493752479553
2050-02-27 10:00:00,9.516291975975037,4.011081790924072,3.581323027610779,7.177854287624359,7.177854287624359,28.300824701786045,3.1016062736511234,3.877007842063904,70.71311473846436,0.7049105167388916,21.376646161079407,0.9079457521438599,1.0771861374378204,1.463680624961853,10.898984098434449,68.84685754776001,65.33203125,103.62228155136108,6.598273515701294,20.348653542995454,29.04250731468201,72.53559708595276,106.12294480204582,138.78324210643768,81.86160242557526,34.54076051712036,33.370110392570496
2050-02-27 11:00:00,10.510089844465256,4.450873231887817,3.973993957042694,7.893700575828553,7.893700575828553,32.40809006094933,3.4255107641220097,4.281888455152512,79.89650964736938,0.778525173664093,23.16015601158142,1.0129401087760925,1.2225681245326996,1.6624693870544434,12.279584538936616,79.91920113563538,77.83061861991882,123.11705946922302,7.734140753746033,24.078855443000794,33.03884575366974,86.18194162845612,125.57681232690811,164.02761936187744,97.26247698068619,41.03901982307434,39.45528864860535
2050-02-27 12:00:00,10.88318458199501,4.613662004470825,4.11934107542038,8.037630218267442,8.037630218267442,33.72399531006813,3.547112011909485,4.433890014886856,83.67677330970764,0.8061618208885193,24.165624976158142,1.0611652493476869,1.2812667489051819,1.7455952167510986,12.98117002248764,84.69255566596985,83.33558440208435,130.47803342342377,8.269339799880981,25.76570452451706,34.63091425895691,91.33462339639664,134.3741212785244,173.41682016849518,103.07764640450478,43.49267780780792,42.21092164516449
2050-02-27 13:00:00,10.690672248601913,4.50211272239685,4.019743502140045,7.706604373455048,7.706604373455048,32.96603215932846,3.4843672513961796,4.355459064245224,81.59789443016052,0.7919016480445862,23.912590742111206,1.046461033821106,1.2394865155220032,1.7192113399505615,12.727157282829285,83.91379714012146,83.35624933242798,130.8621346950531,8.210602402687073,25.947071397304533,33.6839301109314,91.60349428653717,135.3199915587902,171.9783126115799,103.38108640909195,43.6207115650177,42.16142296791077
2050-02-27 14:00:00,9.784627676010132,4.109292984008789,3.6690115928649902,7.024368792772293,7.024368792772293,30.102743846178058,3.1890638351440432,3.9863297939300537,74.07571077346802,0.7247872352600098,21.93834364414215,0.9531287133693696,1.1288278698921204,1.5825477838516235,11.603056204319001,77.72835493087769,77.28499174118042,121.38749063014984,7.659128308296204,24.171167933940886,30.829634642601015,84.97124344110489,126.05824336409569,160.37872302532196,95.89611759781837,40.462496876716614,39.66023325920105
2050-02-27 15:00:00,8.042290717363358,3.3717166900634763,3.0104613304138184,5.779010027647018,5.779010027647018,24.831292015314105,2.6211910486221317,3.276488810777664,59.98508334159851,0.5957252383232117,18.0653715133667,0.7857639074325562,0.8990326523780823,1.3308014869689941,9.66291800737381,66.13797545433044,66.0372793674469,103.72543036937714,6.561956405639648,20.74150229692459,24.829536509513854,72.607801258564,108.17174211144447,135.47774255275726,81.94308999180794,34.575143456459045,33.83391201496124
2050-02-27 16:00:00,5.491920322179794,2.2575912237167355,2.0157064497470856,3.84861159324646,3.84861159324646,17.2531378865242,1.789959216117859,2.2374490201473236,36.82336509227753,0.40680891275405884,12.42260456085205,0.5486429542303085,0.5538358390331268,0.9533949494361877,6.800598615407944,48.50977659225464,50.138819217681885,77.46579051017761,4.902510941028595,15.69556074142456,18.01100209951401,54.22605335712433,81.85598731040955,101.23863554000854,61.197974503040314,25.821930170059204,25.777089595794678
2050-02-27 17:00:00,2.435168243944645,1.044628131389618,0.9327036887407303,1.7300375416874887,1.7300375416874887,7.90699277073145,0.7936844646930695,0.9921055808663368,15.274912118911743,0.1803828328847885,5.3577205538749695,0.2431533381342888,0.2061934545636177,0.4479501247406006,3.056526753306389,25.17751455307007,27.76089906692505,43.05017441511154,2.7472391724586487,8.827512675523758,7.922389966249466,30.13512209057808,46.037524715065956,54.58555603027344,34.00963778793812,14.350058138370514,14.49223905801773
2050-02-27 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4430188797414303,0.0,0.0,0.0,0.010288130259141326,0.0,0.0,0.0,6.704474240541458,11.47567369043827,0.8179921656847,2.669558010995388,0.637532215565443,8.03297158330679,13.922363799065351,13.606218591332436,9.065782215446234,3.8252245634794235,4.59817461669445
2050-02-27 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-27 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-27 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-27 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-27 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-28 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-28 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-28 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-28 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-28 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-28 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-28 07:00:00,0.2144293086603284,0.09652923494577408,0.08618681691586971,0.2776281712576747,0.2776281712576747,0.5432139118202031,0.06988807097077371,0.08736008871346712,1.0739067569375038,0.01588365249335766,0.5460700392723083,0.02532971855252981,0.018886815290898085,0.004489724524319172,0.18663882222026587,0.0,0.0,0.0,0.0,0.0,0.4412893116474152,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-28 08:00:00,3.8615187853574753,1.655848479270935,1.478436142206192,3.218513059616089,3.218513059616089,11.88596332371235,1.258569085597992,1.57321135699749,27.947592735290527,0.28603842854499817,9.02491807937622,0.4259495079517365,0.47031936049461365,0.560566246509552,5.0259254455566404,14.635036885738373,21.240979433059692,33.56432542204857,2.1049973368644714,6.166506075859069,11.920842683315277,23.495027795433998,32.159758508205414,13.706145718693733,26.51581708341837,11.18810847401619,9.867850691080093
2050-02-28 09:00:00,7.004726439714432,2.919107866287231,2.606346309185028,5.419464737176895,5.419464737176895,21.32544104456902,2.283021950721741,2.853777438402176,51.863133907318115,0.518868625164032,15.883492827415466,0.7297762155532838,0.8347528874874115,1.0776617527008057,8.694749903678895,35.9947144985199,45.228591561317444,76.53985619544983,4.816006124019623,14.618176066875458,23.104573559761047,53.57789933681488,76.23717650771141,47.95741477608681,60.466486394405365,25.513285398483276,23.603640496730804
2050-02-28 10:00:00,9.531727015972137,3.898582553863525,3.4808772802352905,6.923565584421158,6.923565584421158,28.498371326923372,3.106636953353882,3.8832961916923523,70.67471146583557,0.7060538530349731,21.41489803791046,0.9297683775424957,1.1025901436805725,1.4616997241973877,11.329285418987274,57.49729871749878,59.09086465835571,105.10460436344147,6.618334054946899,20.53481397628784,29.880250024795533,73.57322305440903,107.09381461143494,125.35859632492065,83.03263744711876,35.034868121147156,33.211418986320496
2050-02-28 11:00:00,10.852140694856644,4.422841548919678,3.9489656686782837,7.763178277015687,7.763178277015687,32.455502027273184,3.536994004249573,4.421242505311966,80.89510202407837,0.8038622736930847,24.416019916534424,1.0620408415794373,1.2667590379714966,1.7045683860778809,12.88023647069931,75.48872828483582,72.3258376121521,123.99047613143921,7.7582937479019165,23.687520539760587,33.90720448493958,86.79333329200745,123.5359100997448,164.09872841835022,97.95247614383698,41.330158710479736,38.97453248500824
2050-02-28 12:00:00,11.075978547334671,4.437717056274414,3.962247371673584,7.694576650857925,7.694576650857925,33.21451559662819,3.609948563575745,4.512435704469681,83.46449732780457,0.8204428553581238,25.30935823917389,1.111746895313263,1.31348517537117,1.8181818723678589,13.542563796043396,79.81789112091064,79.7345221042633,130.71211874485016,8.261740803718567,25.651533901691437,36.000001072883606,91.49848312139511,133.77869501709938,174.1982010602951,103.26257380843163,43.570706248283386,41.53373837471008
2050-02-28 13:00:00,10.623029887676239,4.253164768218994,3.7974685430526733,7.132166880369186,7.132166880369186,32.73193678855896,3.4623208522796634,4.327901065349579,82.28045701980591,0.7868911027908325,24.337751269340515,1.0806797981262208,1.2884104549884796,1.8181818723678589,13.237871325016021,83.39893817901611,81.97379112243652,129.3009638786316,8.15848171710968,25.50591802597046,34.79180238246918,90.51067471504211,133.0192744731903,172.0158658027649,102.14776146411896,43.1003212928772,41.38127863407135
2050-02-28 14:00:00,9.683726191520691,3.913685703277588,3.494362235069275,6.256678140163422,6.256678140163422,29.305631375312807,3.156177425384522,3.945221781730652,72.5730299949646,0.7173130512237549,21.9095778465271,0.9779370307922364,1.149042695760727,1.6856985092163086,12.046475398540498,80.20116686820984,76.46910548210144,120.48315703868866,7.583975195884705,23.73096499443054,31.46826345920563,84.33820992708206,123.76248300075531,159.89570879936218,95.18169406056404,40.16105234622955,38.83711397647858
2050-02-28 15:00:00,7.109035670757294,3.029654788970947,2.70504891872406,4.964645344018936,4.964645344018936,21.591997504234314,2.317019033432007,2.8962737917900085,54.88610863685608,0.5265952348709106,13.903479874134064,0.7616064727306366,0.9432328641414642,1.4204622507095337,9.947407245635986,68.06249618530273,66.20742678642273,103.29907536506653,6.580289006233215,20.47096403837204,26.61499035358429,72.30935275554657,106.76082238554955,137.4647626876831,81.60626953840256,34.43302512168884,33.434608578681946
2050-02-28 16:00:00,3.4967390298843384,1.6635654449462889,1.4853262901306152,2.6507517993450165,2.6507517993450165,13.120366519689561,1.139677906036377,1.4245973825454712,35.13506352901459,0.2590177059173584,7.688364386558533,0.525570634007454,0.694091409444809,1.0177667140960693,6.992257624864578,50.34438967704773,50.026702880859375,78.12893092632294,4.958987534046173,15.57948385477066,19.27606383562088,54.690251648426056,81.25061944127083,102.70590698719025,61.72185543179512,26.04297697544098,25.647246837615967
2050-02-28 17:00:00,1.522001501172781,0.6413799583911896,0.5726606771349907,0.9778317041695118,0.9778317041695118,6.349726553261281,0.4960597485303879,0.6200746856629848,17.261412739753723,0.11274085193872452,3.6502929031848907,0.24315634071826936,0.3407701626420021,0.4721367657184601,3.2341029345989227,26.009252667427063,27.878189086914062,43.58557462692261,2.7865126729011536,8.886773359775543,9.584445029497147,30.509902238845825,46.34658291935921,56.68044978380203,34.43260395526886,14.52852487564087,14.602823555469513
2050-02-28 18:00:00,0.0,0.011154618673026561,0.00995948095805943,0.0,0.0,0.0,0.0,0.0,1.131946686655283,0.0,0.0,0.0,0.028913168236613274,0.0,0.0,0.16708957264199853,7.5378358364105225,11.423485726118088,0.8240440487861633,2.684802271425724,1.209150130301714,7.996440008282661,14.001866150647402,14.063346520066261,9.02455372363329,3.807828575372696,4.548315331339836
2050-02-28 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-02-28 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
