,p61,p62,p60,p63,p64,p65,p67
2050-01-10 00:00:00,1237.319145,888.3564980000001,520.0344660000002,17099.5568,5606.5864299999985,8021.597629999998,10433.19867
2050-01-10 01:00:00,1205.158672,865.265001,506.516643,16655.10268,5460.856,7813.105009999998,10162.01748
2050-01-10 02:00:00,1197.071842,859.460979,503.11856100000006,16543.36554,5424.207930000001,7760.67189,10093.82756
2050-01-10 03:00:00,1204.832759,865.0315850000003,506.380548,16650.6109,5459.38058,7810.991370000002,10159.27462
2050-01-10 04:00:00,1250.083757,897.5198439999998,525.398785,17275.96294,5664.42073,8104.35282,10540.82826
2050-01-10 05:00:00,1364.253327,979.492159,573.383628,18853.7981,6181.75629,8844.5247,11503.5319
2050-01-10 06:00:00,1549.8919,1112.774182,651.406756,21419.2971,7022.92875,10048.03175,13068.863
2050-01-10 07:00:00,1627.7268800000004,1168.65762,684.120071,22494.9481,7375.6255,10552.62727,13725.1803
2050-01-10 08:00:00,1592.82955,1143.60221,669.451925,22012.665,7217.50623,10326.38537,13430.9159
2050-01-10 09:00:00,1581.04361,1135.1399199999996,664.497241,21849.7757,7164.08235,10249.9692,13331.518999999998
2050-01-10 10:00:00,1573.5389699999996,1129.75103,661.3440559999998,21746.0775,7130.073640000001,10201.3233,13268.2498
2050-01-10 11:00:00,1556.29605,1117.37168,654.09785,21507.785,7051.95065,10089.5428,13122.8446
2050-01-10 12:00:00,1527.49136,1096.69112,641.991203,21109.7201,6921.42242,9902.801,12879.9688
2050-01-10 13:00:00,1508.4896800000001,1083.04822,634.005093,20847.1011,6835.324479999998,9779.609,12719.7502
2050-01-10 14:00:00,1489.18691,1069.19021,625.892674,20580.3379,6747.864740000001,9654.4722,12556.9785
2050-01-10 15:00:00,1476.14474,1059.82538,620.410889,20400.1064,6688.76259,9569.9148,12447.0078
2050-01-10 16:00:00,1477.01426,1060.45085,620.775485,20412.1171,6692.701029999998,9575.5539,12454.3313
2050-01-10 17:00:00,1529.78304,1098.33627,642.954791,21141.3754,6931.81053,9917.6501,12899.2907
2050-01-10 18:00:00,1626.75253,1167.9572,683.7094519999997,22481.4849,7371.207319999998,10546.3239,13716.9406
2050-01-10 19:00:00,1630.11041,1170.36789,685.121581,22527.8793,7386.4144700000015,10568.0803,13745.2546
2050-01-10 20:00:00,1609.34302,1155.45784,676.3931610000002,22240.8955,7292.32133,10433.4473,13570.1531
2050-01-10 21:00:00,1547.23603,1110.86723,650.289405,21382.58,7010.8917900000015,10030.79957,13046.4567
2050-01-10 22:00:00,1447.79531,1039.47188,608.4953,20008.3238,6560.30635,9386.12004,12207.95345
2050-01-10 23:00:00,1352.757769,971.238235,568.552845,18694.9242,6129.67104,8769.99028,11406.6029
2050-01-11 00:00:00,1294.1945460000004,929.192164,543.938233,17885.5757,5864.30622,8390.320259999999,10912.77855
2050-01-11 01:00:00,1273.7117560000004,914.484046,535.3290820000002,17602.5138,5771.50055,8257.52799,10740.06966
2050-01-11 02:00:00,1273.635628,914.430217,535.297894,17601.4661,5771.1503600000015,8257.04272,10739.43622
2050-01-11 03:00:00,1293.6868869999996,928.826682,543.725258,17878.5583,5862.004840000001,8387.04177,10908.49736
2050-01-11 04:00:00,1344.908946,965.60116,565.253005,18586.43194,6094.09321,8719.09986,11340.40481
2050-01-11 05:00:00,1470.35252,1055.667355,617.9754429999998,20320.0692,6662.52403,9532.37702,12398.17116
2050-01-11 06:00:00,1661.04522,1192.5788,698.122242,22955.4075,7526.59334,10768.6443,14006.107
2050-01-11 07:00:00,1709.77833,1227.56744,718.604588,23628.8794,7747.407940000001,11084.5659,14417.0213
2050-01-11 08:00:00,1619.11428,1162.47358,680.4993599999998,22375.9347,7336.59736,10496.7954,13652.5372
2050-01-11 09:00:00,1527.58149,1096.75658,642.028589,21110.9711,6921.84773,9903.3837,12880.7328
2050-01-11 10:00:00,1460.8188,1048.82268,613.968828,20188.3151,6619.32,9470.554,12317.7791
2050-01-11 11:00:00,1406.64598,1009.9286900000001,591.201926,19439.657,6373.8474700000015,9119.3519,11860.979
2050-01-11 12:00:00,1358.30391,975.22001,570.881969,18771.5582,6154.79343,8805.9489,11453.3609
2050-01-11 13:00:00,1331.24786,955.79311,559.511396,18397.6522,6032.1956,8630.5492,11225.216
2050-01-11 14:00:00,1309.78769,940.38626,550.491393,18101.086,5934.95966,8491.412400000001,11044.2706
2050-01-11 15:00:00,1299.2618,932.82904,546.068074,17955.615999999998,5887.27055,8423.166799999999,10955.5126
2050-01-11 16:00:00,1302.59933,935.22464,547.471288,18001.725,5902.39351,8444.800799999999,10983.6569
2050-01-11 17:00:00,1341.07469,962.85001,563.6418630000003,18533.4627,6076.733310000001,8694.2562,11308.0838
2050-01-11 18:00:00,1442.31463,1035.537,606.19172,19932.5714,6535.46767,9350.5919,12161.7373
2050-01-11 19:00:00,1453.2781699999996,1043.40797,610.799706,20084.0966,6585.15808,9421.6744,12254.1943
2050-01-11 20:00:00,1451.7981,1042.34466,610.177145,20063.6266,6578.4372,9412.070459999999,12241.7067
2050-01-11 21:00:00,1414.95155,1015.890597,594.691446,19554.4363,6411.47883,9173.20612,11931.02561
2050-01-11 22:00:00,1340.92619,962.742895,563.579663,18531.4154,6076.05624,8693.29473,11306.82539
2050-01-11 23:00:00,1257.963516,903.177132,528.7106679999998,17384.8578,5700.12947,8155.4327,10607.27575
2050-02-22 00:00:00,1052.290533,755.511251,442.2683,14542.5014,4768.17373,6822.04719,8873.02571
2050-02-22 01:00:00,1017.338273,730.416776,427.578269,14059.4595,4609.8031,6595.4423,8578.29502
2050-02-22 02:00:00,1002.274058,719.6020490000002,421.24629,13851.2881,4541.54806,6497.79194,8451.27803
2050-02-22 03:00:00,999.4281550000001,717.5585,420.05078399999996,13811.9531,4528.640640000001,6479.3427299999985,8427.28883
2050-02-22 04:00:00,1024.414244,735.4982269999998,430.552882,14157.26904,4641.8646899999985,6641.33935,8637.97328
2050-02-22 05:00:00,1113.201346,799.244204,467.869093,15384.2764,5044.1848500000015,7216.938859999998,9386.61526
2050-02-22 06:00:00,1275.03233,915.43346,535.884679,17620.7743,5777.47409,8266.1,10751.2138
2050-02-22 07:00:00,1315.82126,944.71873,553.028732,18184.4752,5962.30785,8530.54766,11095.1555
2050-02-22 08:00:00,1301.06853,934.1264,546.82692,17980.5818,5895.44823,8434.89408,10970.7436
2050-02-22 09:00:00,1310.31585,940.76618,550.7140860000002,18108.3893,5937.3616299999985,8494.84215,11048.7254
2050-02-22 10:00:00,1333.27766,957.25112,560.364865,18425.7069,6041.39495,8643.7003,11242.3312
2050-02-22 11:00:00,1346.22898,966.55052,565.8089650000002,18604.6792,6100.07928,8727.6715,11351.5266
2050-02-22 12:00:00,1358.74429,975.53617,571.069066,18777.6465,6156.79569,8808.8096,11457.0801
2050-02-22 13:00:00,1387.13212,995.91692,583.000307,19169.9794,6285.42458,8992.8486,11696.4457
2050-02-22 14:00:00,1408.0163699999996,1010.91172,591.777471,19458.601,6380.05859,9128.2404,11872.5435
2050-02-22 15:00:00,1423.9532800000004,1022.35374,598.474612,19678.8247,6452.27164,9231.5633,12006.9135
2050-02-22 16:00:00,1428.85465,1025.8722,600.534314,19746.5453,6474.47724,9263.3247,12048.2471
2050-02-22 17:00:00,1409.8353,1012.21841,592.540198,19483.7228,6388.30621,9140.0274,11887.8759
2050-02-22 18:00:00,1443.99211,1036.74164,606.8971690000002,19955.7707,6543.06936,9361.4717,12175.9019
2050-02-22 19:00:00,1467.23921,1053.43166,616.6678559999998,20277.0535,6648.40813,9512.1798,12371.9186
2050-02-22 20:00:00,1432.84848,1028.7404800000004,602.2139900000002,19801.7575,6492.57825,9289.22948,12081.9275
2050-02-22 21:00:00,1366.48662,981.095343,574.3225630000002,18884.653,6191.87894,8859.00252,11522.3613
2050-02-22 22:00:00,1263.760841,907.3403529999999,531.1476690000002,17464.9967,5726.40233,8193.01968,10656.15698
2050-02-22 23:00:00,1151.863489,827.0013230000003,484.11799,15918.581,5219.36219,7467.58572,9712.63028
2050-02-23 00:00:00,1073.780736,770.941266,451.301339,14839.4927,4865.55352,6961.37772,9054.23399
2050-02-23 01:00:00,1030.212217,739.6593889999998,432.98811,14237.3792,4668.136320000001,6678.90006,8686.85522
2050-02-23 02:00:00,1008.679476,724.199946,423.93802400000004,13939.8083,4570.5611899999985,6539.31889,8505.29389
2050-02-23 03:00:00,1005.191568,721.696235,422.473669,13891.6036,4554.75601,6516.71097,8475.87723
2050-02-23 04:00:00,1028.889175,738.7095989999997,432.433078,14219.110030000002,4662.14023,6670.34631,8675.70535
2050-02-23 05:00:00,1113.1920699999996,799.237236,467.864462,15384.1523,5044.13119,7216.87498,9386.55974
2050-02-23 06:00:00,1274.55732,915.09248,535.685127,17614.2054,5775.32234,8263.018399999999,10747.2033
2050-02-23 07:00:00,1320.5211800000004,948.09273,555.002402,18249.4133,5983.6033,8561.0029,11134.7678
2050-02-23 08:00:00,1308.22505,939.26411,549.834737,18079.4674,5927.87855,8481.27914,11031.0842
2050-02-23 09:00:00,1321.71247,948.94817,555.504105,18265.8749,5988.99574,8568.72812,11144.8099
2050-02-23 10:00:00,1347.4405800000004,967.4188800000001,566.3166719999998,18621.4189,6105.572850000001,8735.5209,11361.7505
2050-02-23 11:00:00,1369.79379,983.4691,575.711399,18930.3516,6206.86195,8880.439,11550.2366
2050-02-23 12:00:00,1390.32383,998.20834,584.339911,19214.0939,6299.89003,9013.5279,11723.359
2050-02-23 13:00:00,1414.06855,1015.2567,594.3206309999998,19542.2129,6407.4851,9167.4781,11923.5657
2050-02-23 14:00:00,1417.27748,1017.56116,595.668732,19586.5791,6422.0268099999985,9188.2721,11950.6308
2050-02-23 15:00:00,1416.91882,1017.30341,595.51892,19581.6331,6420.406770000001,9185.9613,11947.6178
2050-02-23 16:00:00,1411.01596,1013.0666699999999,593.038643,19500.0503,6393.6608300000025,9147.6919,11897.8342
2050-02-23 17:00:00,1393.3608800000004,1000.38997,585.617142,19256.0579,6313.656950000001,9033.226,11748.9649
2050-02-23 18:00:00,1435.85131,1030.8963199999996,603.475551,19843.258,6506.1837399999995,9308.6905,12107.2462
2050-02-23 19:00:00,1460.76544,1048.78412,613.945483,20187.5682,6619.08505,9470.2182,12317.3339
2050-02-23 20:00:00,1430.79332,1027.264898,601.3501349999998,19773.3617,6483.2631,9275.90367,12064.602
2050-02-23 21:00:00,1361.7848800000004,977.718964,572.346673,18819.6639,6170.57439,8828.51914,11482.70997
2050-02-23 22:00:00,1262.636045,906.533501,530.6745549999998,17449.4514,5721.30316,8185.73092,10646.67387
2050-02-23 23:00:00,1153.425436,828.123287,484.774571,15940.1638,5226.44092,7477.712340000001,9725.80917
2050-02-24 00:00:00,1078.336863,774.211553,453.216005,14902.4613,4886.20826,6990.910000000003,9092.65137
2050-02-24 01:00:00,1038.972053,745.950475,436.67085,14358.4492,4707.835810000001,6735.70761,8760.7315
2050-02-24 02:00:00,1014.895405,728.6621650000002,426.552484,14025.7058,4598.74078,6579.60681,8557.7049
2050-02-24 03:00:00,1007.4371060000001,723.308764,423.417252,13922.6397,4564.94017,6531.25606,8494.81345
2050-02-24 04:00:00,1026.816399,737.2228610000002,431.561385,14190.46245,4652.746920000001,6656.9015899999995,8658.21677
2050-02-24 05:00:00,1116.1309099999999,801.347332,469.099584,15424.7706,5057.450730000001,7235.92826,9411.33203
2050-02-24 06:00:00,1293.61159,928.77219,543.693084,17877.5251,5861.663079999998,8386.548499999999,10907.8716
2050-02-24 07:00:00,1352.09006,970.75904,568.272095,18685.6891,6126.6431,8765.66456,11400.9608
2050-02-24 08:00:00,1352.45933,971.02341,568.4266150000002,18690.7951,6128.31709,8768.04927,11404.0698
2050-02-24 09:00:00,1359.84875,976.32978,571.531849,18792.9119,6161.79759,8815.95573,11466.3865
2050-02-24 10:00:00,1362.76184,978.42067,572.75638,18833.1695,6175.00227,8834.851359999999,11490.9399
2050-02-24 11:00:00,1344.63974,965.40957,565.140359,18582.7235,6092.89196,8717.36144,11338.1432
2050-02-24 12:00:00,1316.89406,945.48918,553.478645,18199.2857,5967.16229,8537.4794,11104.1878
2050-02-24 13:00:00,1298.2432900000001,932.09745,545.6400070000002,17941.5244,5882.64143,8416.5603,10946.9045
2050-02-24 14:00:00,1275.98013,916.11338,536.282567,17633.8572,5781.76955,8272.248599999999,10759.2014
2050-02-24 15:00:00,1257.35534,902.74175,528.456036,17376.468999999994,5697.37951,8151.4944,10602.1483
2050-02-24 16:00:00,1251.76806,898.7312400000002,526.107655,17299.2592,5672.06152,8115.266399999998,10555.0456
2050-02-24 17:00:00,1264.70502,908.01834,531.543758,17478.0397,5730.68144,8199.1456,10664.1215
2050-02-24 18:00:00,1333.86774,957.67583,560.6131369999998,18433.8642,6044.07516,8647.533000000001,11247.3164
2050-02-24 19:00:00,1381.7989400000001,992.08844,580.756934,19096.2579,6261.26413,8958.2695,11651.4735
2050-02-24 20:00:00,1375.56975,987.61579,578.1399650000002,19010.1764,6233.03363,8917.876620000001,11598.948600000002
2050-02-24 21:00:00,1350.68259,969.747318,567.680071,18666.242,6120.26354,8756.53443,11389.09167
2050-02-24 22:00:00,1300.80875,933.93959,546.718598,17976.996,5894.269829999998,8433.2038,10968.55718
2050-02-24 23:00:00,1234.383043,886.248744,518.801164,17059.0024,5593.28853,8002.57681,10408.44334
2050-06-19 00:00:00,1166.457036,1111.198187,518.024852,19698.10449,5497.13922,8267.776670000001,12756.82424
2050-06-19 01:00:00,1114.632365,1061.828427,495.008226,18822.9171,5252.90801,7900.4333099999985,12190.03234
2050-06-19 02:00:00,1089.601482,1037.983752,483.89255,18400.236390000002,5134.94104,7723.02553,11916.30157
2050-06-19 03:00:00,1090.5937,1038.928852,484.333522,18416.9909,5139.61732,7730.05193,11927.1558
2050-06-19 04:00:00,1132.146561,1078.512897,502.786405,19118.7035,5335.44255,8024.5696,12381.59678
2050-06-19 05:00:00,1190.913802,1134.496681,528.884143,20111.1212,5612.40225,8441.10666,13024.2904
2050-06-19 06:00:00,1247.43224,1188.3373,553.98519,21065.5573,5878.744400000001,8841.714399999999,13642.3896
2050-06-19 07:00:00,1334.5063699999996,1271.28639,592.65427,22535.9769,6289.1106,9458.8816,14594.6787
2050-06-19 08:00:00,1441.6787,1373.38261,640.25075,24345.81700000001,6794.1747,10218.5181,15766.7489
2050-06-19 09:00:00,1553.98924,1480.37359,690.12692,26242.4273,7323.4612,11014.5739,16995.053
2050-06-19 10:00:00,1658.5968400000006,1580.02228,736.5820600000003,28008.9041,7816.4324,11756.0047,18139.0542
2050-06-19 11:00:00,1743.9181,1661.30425,774.47516,29449.7798,8218.5246,12360.7788,19072.1583
2050-06-19 12:00:00,1825.13124,1738.66922,810.5418,30821.2181,8601.2589,12936.3911,19960.3381
2050-06-19 13:00:00,1883.92671,1794.67997,836.65317,31814.1257,8878.342200000001,13353.1416,20603.3676
2050-06-19 14:00:00,1927.57934,1836.26316,856.0386300000001,32551.2726,9084.0713,13662.546,21080.7566
2050-06-19 15:00:00,1947.44962,1855.19099,864.8644099999998,32886.8209,9177.7096,13803.3848,21298.0656
2050-06-19 16:00:00,1930.25624,1838.81273,857.22819,32596.4848,9096.6858,13681.5249,21110.0308
2050-06-19 17:00:00,1881.87266,1792.72231,835.739869,31779.4236,8868.67129,13338.5837,20580.891
2050-06-19 18:00:00,1811.40162,1725.5887899999998,804.4439530000002,30589.3841,8536.55641,12839.08854,19810.1845
2050-06-19 19:00:00,1749.56874,1666.6853230000004,776.983395,29545.1793,8245.155349999999,12400.81714,19133.957
2050-06-19 20:00:00,1715.311151,1634.0537900000006,761.770986,28966.7084,8083.722640000001,12158.01734,18759.32187
2050-06-19 21:00:00,1596.525805,1520.893859,709.0177199999997,26960.7376,7523.9085,11316.05802,17460.21531
2050-06-19 22:00:00,1450.405976,1381.696565,644.126575,24493.19281,6835.3026,10280.37872,15862.202659999999
2050-06-19 23:00:00,1328.973204,1266.013567,590.196517,22442.52627,6263.02757,9419.6627,14534.148980000002
2050-06-20 00:00:00,1251.452781,1192.168538,555.769661,21133.45655,5897.697990000002,8870.206709999999,13686.37006
2050-06-20 01:00:00,1195.165403,1138.547456,530.77324,20182.908209999998,5632.43764,8471.247609999999,13070.8
2050-06-20 02:00:00,1163.805082,1108.67135,516.847301,19653.33337,5484.638870000002,8248.9715,12727.82404
2050-06-20 03:00:00,1162.111689,1107.0597,516.094424,19624.7415,5476.664720000002,8236.97553,12709.312759999999
2050-06-20 04:00:00,1204.031181,1146.991799,534.710771,20332.6199,5674.2236299999995,8534.080390000001,13167.74112
2050-06-20 05:00:00,1262.9364449999996,1203.108294,560.870636,21327.3716,5951.8112,8951.6018,13811.9743
2050-06-20 06:00:00,1309.99493,1247.9362199999996,581.77027,22122.0409,6173.5961,9285.1527,14326.5969
2050-06-20 07:00:00,1382.46582,1316.97271,613.9535900000002,23345.8664,6515.1186,9798.8217,15119.1717
2050-06-20 08:00:00,1469.82921,1400.19914,652.75233,24821.2094,6926.8292,10418.0486,16074.6294
2050-06-20 09:00:00,1567.4232,1493.16911,696.09244,26469.2798,7386.7679,11109.7916,17141.9502
2050-06-20 10:00:00,1635.7983199999999,1558.30422,726.45895,27623.8967,7708.9876,11594.4058,17889.718
2050-06-20 11:00:00,1699.9312699999996,1619.39962,754.9403,28706.9524,8011.234399999998,12048.9932,18591.1052
2050-06-20 12:00:00,1765.97671,1682.31749,784.2715,29822.292,8322.4868,12517.1265,19313.4128
2050-06-20 13:00:00,1806.18986,1720.62664,802.13085,30501.3749,8512.004,12802.1512,19753.2014
2050-06-20 14:00:00,1821.97011,1735.65495,809.13666,30767.8245,8586.358,12913.9831,19925.7508
2050-06-20 15:00:00,1796.8232100000002,1711.7017,797.9698599999998,30343.183,8467.857899999999,12735.7597,19650.7608
2050-06-20 16:00:00,1748.0061100000007,1665.19629,776.28925,29518.7805,8237.7879,12389.7234,19116.8551
2050-06-20 17:00:00,1698.1892,1617.74137,754.166824,28677.5342,8003.019340000002,12036.63635,18572.0583
2050-06-20 18:00:00,1643.69784,1565.83077,729.966173,27757.3337,7746.233440000001,11650.4204,17976.1226
2050-06-20 19:00:00,1607.140077,1531.005237,713.7308059999998,27139.9692,7573.93747,11391.28591,17576.296000000002
2050-06-20 20:00:00,1591.345099,1515.957575,706.716696,26873.233,7499.501259999999,11279.33673,17403.55201
2050-06-20 21:00:00,1493.893305,1423.122648,663.438791,25227.5678,7040.24878,10588.60593,16337.79149
2050-06-20 22:00:00,1368.43215,1303.605654,607.7219610000002,23108.89423,6448.98333,9699.35029,14965.70768
2050-06-20 23:00:00,1259.6286220000004,1199.956544,559.402381,21271.49909,5936.2303500000025,8928.16164,13775.78847
2050-06-26 00:00:00,1300.875776,1239.248608,577.719288,21968.04707,6130.61713,9220.50728,14226.87758
2050-06-26 01:00:00,1238.048505,1179.398867,549.818107,20907.08096,5834.53286,8775.19355,13539.78077
2050-06-26 02:00:00,1196.779324,1140.085818,531.491073,20210.17774,5640.03683,8482.69809,13088.458340000001
2050-06-26 03:00:00,1184.731964,1128.606589,526.139281,20006.7117,5583.25266,8397.298190000001,12956.68001
2050-06-26 04:00:00,1216.056663,1158.4487980000001,540.0516309999998,20535.7037,5730.89629,8619.32604,13299.27626
2050-06-26 05:00:00,1264.778055,1204.8612210000001,561.6887839999998,21358.454,5960.5011399999985,8964.64458,13832.0927
2050-06-26 06:00:00,1324.14728,1261.41799,588.05345,22361.0384,6240.2883,9385.4511,14481.393999999998
2050-06-26 07:00:00,1441.39437,1373.10995,640.12265,24340.9882,6792.8325,10216.5032,15763.6578
2050-06-26 08:00:00,1592.17193,1516.74478,707.08456,26887.2046,7503.4066,11285.2089,17412.6254
2050-06-26 09:00:00,1754.9646300000004,1671.82445,779.37968,29636.2944,8270.5863,12439.0483,19192.9621
2050-06-26 10:00:00,1905.33623,1815.07338,846.15982,32175.6521,8979.2413,13504.8825,20837.4881
2050-06-26 11:00:00,2029.9530399999999,1933.78677,901.50169,34280.0562,9566.5193,14388.1513,22200.3436
2050-06-26 12:00:00,2128.14466,2027.32707,945.10822,35938.2262,10029.2654,15084.1471,23274.2005
2050-06-26 13:00:00,2201.5729300000007,2097.27492,977.7186,37178.2086,10375.3124,15604.589,24077.231
2050-06-26 14:00:00,2242.91349,2136.66068,996.07925,37876.3775,10570.1339,15897.6265,24529.3847
2050-06-26 15:00:00,2261.40082,2154.26875,1004.28927,38188.5536,10657.2614,16028.6426,24731.5318
